Season,TeamID,PointScored,PointAllow,FGM,FGA,FGM3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2003,1352,70.92,74.69,25.27,53.92,7.19,13.19,18.38,9.5,21.04,11.62,13.54,5.38,2.12,18.42
2003,1353,67.64,69.0,24.07,60.93,6.64,12.86,19.57,13.89,22.36,12.5,13.64,9.21,5.25,20.96
2003,1354,72.8,71.27,24.8,54.37,5.17,18.03,25.8,12.97,24.27,10.27,19.47,8.0,2.9,20.73
2003,1356,74.53,68.1,27.37,57.87,6.1,13.7,19.4,10.83,22.47,13.57,12.5,7.97,3.2,19.33
2003,1357,68.93,77.39,26.18,63.14,6.21,10.36,14.64,12.96,20.46,13.64,15.39,8.93,2.21,19.82
2003,1358,71.78,65.26,24.3,53.37,6.48,16.7,23.52,10.78,25.96,15.59,15.7,7.81,5.59,19.59
2003,1359,63.07,64.89,21.89,46.67,9.0,10.3,14.19,6.07,23.41,15.81,14.93,4.67,1.48,17.63
2003,1360,74.68,71.57,25.21,53.54,6.93,17.32,26.32,11.54,26.36,16.39,18.18,5.39,3.43,20.14
2003,1361,71.96,70.78,26.11,56.41,5.93,13.81,20.3,12.96,21.56,14.22,14.89,6.44,2.7,20.22
2003,1362,69.46,68.82,25.25,54.61,6.89,12.07,16.89,10.61,21.25,13.93,13.43,5.39,1.71,19.64
2003,1363,64.35,73.38,24.08,57.88,4.12,12.08,19.23,12.46,18.69,12.69,13.69,6.81,0.96,21.19
2003,1364,64.65,60.13,21.61,48.81,6.9,14.52,19.61,9.06,21.71,12.81,12.39,5.81,0.97,18.1
2003,1365,64.22,68.7,22.41,53.56,6.04,13.37,19.67,11.81,24.07,11.96,15.15,5.52,1.85,19.3
2003,1366,61.63,78.59,23.3,62.56,4.33,10.7,17.81,15.33,21.93,9.96,19.48,9.37,3.26,25.74
2003,1368,64.16,69.52,22.0,55.4,6.16,14.0,20.72,11.04,20.2,12.0,13.68,8.04,1.32,21.2
2003,1369,70.68,75.86,25.79,56.71,7.11,12.0,16.46,9.71,21.86,17.54,13.46,5.29,2.0,17.61
2003,1371,67.9,66.34,24.38,56.45,4.69,14.45,20.9,12.38,23.79,13.31,14.83,7.41,3.28,19.45
2003,1372,70.44,63.7,24.81,52.33,5.04,15.78,21.96,10.33,20.67,12.3,13.33,8.74,2.15,19.07
2003,1373,75.24,70.72,25.21,58.24,6.03,18.79,26.07,14.62,24.97,14.14,16.0,7.1,3.28,20.79
2003,1374,72.83,72.83,25.0,57.63,5.57,17.27,24.3,12.97,24.3,12.9,15.8,7.8,4.97,18.7
2003,1375,70.35,71.42,24.88,57.35,7.65,12.92,18.65,10.77,19.81,12.46,12.77,8.35,1.08,18.5
2003,1376,65.68,67.25,23.96,56.86,5.14,12.61,18.46,10.96,21.54,13.86,13.32,8.36,3.29,17.39
2003,1378,67.93,68.25,24.89,58.11,6.07,12.07,18.93,12.71,25.25,15.61,15.14,8.54,4.61,18.54
2003,1379,66.86,70.1,23.28,56.59,4.03,16.28,23.69,12.93,24.83,13.14,15.41,6.34,3.41,18.97
2003,1380,67.22,71.52,25.41,62.07,5.26,11.15,17.78,14.22,23.85,13.07,15.59,6.7,4.19,18.56
2003,1381,66.88,72.69,23.65,50.88,6.23,13.35,18.62,8.46,21.0,13.15,15.0,7.42,3.0,20.38
2003,1382,79.48,78.11,27.89,65.67,10.04,13.67,18.0,12.85,21.63,15.44,12.41,8.15,2.33,19.96
2003,1383,76.03,76.03,26.17,56.93,7.43,16.27,23.47,12.17,21.6,15.53,17.7,8.97,3.83,22.1
2003,1384,68.29,69.82,24.32,55.89,6.14,13.5,19.89,10.0,22.21,13.46,15.54,7.5,2.32,17.71
2003,1385,71.38,69.55,25.55,63.0,5.79,14.48,21.79,16.79,21.03,11.83,12.9,9.66,4.41,19.86
2003,1386,70.62,59.28,24.24,54.41,8.03,14.1,20.66,11.17,24.14,14.0,12.93,7.21,5.55,18.76
2003,1387,61.0,60.69,21.93,50.45,5.62,11.52,17.38,8.66,21.38,12.31,11.07,6.07,2.55,18.1
2003,1388,66.31,65.21,21.86,48.79,5.38,17.21,24.24,9.59,23.83,11.41,16.9,6.38,3.34,21.97
2003,1389,73.52,78.07,26.97,64.24,6.86,12.72,17.93,14.31,21.41,12.83,14.93,8.1,3.83,22.1
2003,1390,72.26,66.97,25.65,58.03,6.94,14.03,20.77,13.74,25.13,14.65,14.32,5.52,3.35,18.52
2003,1391,71.38,81.04,25.35,63.92,5.5,15.19,20.35,14.62,18.85,11.5,14.65,10.85,1.88,18.77
2003,1392,64.27,67.46,22.42,51.58,4.35,15.08,21.96,11.15,21.19,12.38,15.73,6.81,2.15,17.15
2003,1393,80.1,69.9,29.24,62.21,5.24,16.38,23.62,14.31,26.9,14.97,13.62,8.31,7.28,16.59
2003,1394,75.08,79.77,26.58,59.38,4.04,17.88,24.38,12.46,23.19,13.19,17.04,7.69,2.19,19.35
2003,1395,76.64,80.43,25.93,60.96,7.07,17.71,26.0,13.11,25.21,14.39,15.43,6.93,2.11,21.0
2003,1396,66.73,67.0,24.13,59.27,8.17,10.3,15.4,12.77,21.3,10.43,10.03,9.17,3.53,16.47
2003,1397,68.57,66.14,24.0,52.57,6.25,14.32,19.68,11.11,24.46,15.75,15.07,5.93,3.29,17.64
2003,1398,72.2,92.28,26.28,62.04,6.92,12.72,19.08,10.8,21.12,13.2,17.08,8.44,3.84,22.0
2003,1399,73.59,69.86,25.38,53.14,5.14,17.69,24.52,11.76,24.69,15.72,17.69,6.93,3.48,20.21
2003,1400,78.86,68.68,28.0,62.43,5.86,17.0,23.79,16.18,26.14,14.5,13.43,6.39,3.86,20.36
2003,1401,71.96,73.21,25.21,59.04,7.04,14.5,21.0,10.71,25.86,15.96,14.89,6.07,2.11,19.75
2003,1402,71.56,68.41,23.78,53.56,7.93,16.07,22.74,11.15,22.37,14.26,16.56,9.3,3.37,20.07
2003,1403,73.53,67.2,28.43,60.87,3.37,13.3,20.13,11.7,22.9,16.33,11.0,8.6,2.5,16.53
2003,1404,74.17,78.83,26.83,58.75,7.5,13.0,19.21,10.29,21.71,15.71,15.38,8.46,2.71,20.42
2003,1405,70.14,70.45,24.59,54.66,8.55,12.41,18.69,11.03,21.41,13.17,16.07,7.31,2.9,20.21
2003,1406,56.82,72.0,21.0,50.04,4.21,10.61,14.96,9.64,22.96,13.39,20.43,5.79,4.89,16.5
2003,1407,79.37,70.57,28.23,65.33,9.47,13.43,19.53,15.07,24.7,15.07,13.73,9.53,5.2,16.6
2003,1408,71.03,67.87,26.53,56.77,5.83,12.13,18.23,11.63,23.37,15.8,14.43,7.63,3.23,17.2
2003,1409,73.52,65.26,26.39,57.03,6.65,14.1,19.39,11.16,25.81,14.77,14.32,7.58,5.0,17.32
2003,1410,61.0,69.08,22.08,56.19,5.04,11.81,19.88,12.96,22.19,12.12,14.96,6.73,1.08,19.46
2003,1411,72.8,70.83,24.73,55.27,5.93,17.4,28.07,13.17,24.8,14.2,15.23,6.43,2.23,18.3
2003,1412,77.0,72.53,28.33,63.93,6.4,13.93,20.73,12.53,22.07,14.9,14.53,11.8,2.7,21.17
2003,1414,69.21,65.5,23.82,53.57,5.86,15.71,21.46,11.36,22.57,11.86,14.46,7.07,2.64,19.57
2003,1415,65.35,74.43,22.52,52.96,6.13,14.17,19.48,10.7,20.61,12.04,16.91,5.65,1.43,21.3
2003,1416,71.74,65.84,25.29,56.0,6.45,14.71,20.03,12.23,24.03,14.1,15.42,8.13,3.06,18.77
2003,1417,75.21,78.62,27.79,60.48,5.72,13.9,19.93,11.79,24.86,14.62,16.14,5.59,3.24,19.0
2003,1418,76.04,69.5,27.32,58.46,6.79,14.61,22.14,12.89,22.96,14.82,15.43,7.96,3.93,18.79
2003,1419,71.41,75.63,25.93,62.07,4.37,15.19,24.81,15.37,22.26,12.78,16.81,9.0,3.3,22.22
2003,1420,63.07,69.81,23.22,53.85,3.59,13.04,19.44,12.0,23.0,13.3,16.19,7.37,2.74,18.93
2003,1421,71.21,78.45,24.38,56.79,6.48,15.97,20.93,12.28,23.17,13.03,16.21,7.07,3.0,19.1
2003,1422,69.96,75.79,26.04,59.11,6.32,11.57,16.07,11.5,22.75,13.79,16.21,6.96,3.61,19.96
2003,1423,71.37,59.6,26.03,56.4,6.77,12.53,18.2,9.97,23.13,14.67,11.47,9.2,1.9,18.43
2003,1424,75.58,70.55,26.42,56.03,5.9,16.84,23.65,10.65,22.23,14.39,14.65,8.84,3.29,19.74
2003,1425,76.5,76.53,27.63,66.3,6.2,15.03,21.5,15.53,23.1,13.7,14.87,9.17,3.5,21.83
2003,1426,62.63,62.59,23.3,53.04,2.52,13.52,20.04,12.63,23.78,13.67,15.52,6.11,2.96,16.56
2003,1427,66.15,72.04,21.5,53.62,6.85,16.31,23.0,9.69,24.12,12.04,16.46,5.04,2.27,20.27
2003,1428,66.73,60.0,23.17,50.73,7.17,13.23,18.8,10.13,23.2,13.2,12.7,4.67,3.77,20.1
2003,1429,65.97,60.1,23.7,51.93,4.03,14.53,20.23,12.63,22.37,13.9,12.23,5.07,2.0,16.1
2003,1431,62.66,73.41,22.55,51.76,5.59,11.97,17.62,10.0,23.97,12.07,17.55,5.38,3.76,19.28
2003,1433,74.04,67.96,26.82,59.71,6.39,14.0,19.75,12.0,26.14,12.18,13.96,6.29,5.07,18.75
2003,1434,71.13,65.93,24.9,53.3,5.5,15.83,24.17,11.87,24.17,17.17,15.3,8.8,3.87,18.8
2003,1435,68.9,72.1,24.72,56.55,6.24,13.21,19.0,10.48,22.69,14.24,16.03,7.79,3.93,19.24
2003,1436,67.79,63.14,24.83,55.86,5.28,12.86,19.55,12.97,25.72,14.21,14.07,6.86,2.97,15.9
2003,1437,72.2,70.1,24.83,59.07,6.67,15.87,22.27,14.7,23.7,13.07,16.03,7.5,3.4,20.9
2003,1438,73.38,74.79,26.31,58.93,7.48,13.28,20.17,13.28,24.52,14.21,16.24,5.69,4.21,20.14
2003,1439,70.21,73.24,24.76,58.41,6.17,14.52,21.83,14.86,21.9,12.9,14.66,7.03,4.34,18.28
2003,1440,63.67,72.74,23.7,58.07,4.89,11.37,17.59,11.67,23.56,14.37,15.04,6.41,3.52,20.59
2003,1441,69.67,77.08,24.17,57.5,6.83,14.5,19.21,11.29,21.21,12.38,15.62,6.29,3.83,19.75
2003,1442,64.42,75.46,23.27,54.42,6.12,11.77,17.69,10.81,21.04,15.27,16.0,5.27,2.15,18.5
2003,1443,73.1,66.42,25.71,55.9,7.71,13.97,21.1,12.16,23.26,14.19,15.16,7.06,3.55,18.45
2003,1444,69.86,63.38,24.34,56.21,5.79,15.38,22.24,13.41,21.59,12.76,13.59,8.97,2.55,19.86
2003,1447,75.55,71.45,27.23,57.68,7.03,14.06,19.29,12.0,22.35,16.1,14.97,7.52,2.81,17.58
2003,1448,78.41,67.62,26.14,57.24,6.1,20.03,26.62,14.76,26.93,14.59,15.1,6.41,4.38,18.48
2003,1449,72.41,75.04,26.44,60.93,5.37,14.15,21.3,12.89,21.48,13.56,15.7,6.52,2.93,21.52
2003,1450,70.59,78.78,24.7,60.93,8.52,12.67,18.0,13.07,22.44,13.89,16.07,5.74,3.0,20.96
2003,1451,74.21,67.17,24.62,52.86,6.1,18.86,25.69,10.34,22.76,14.28,12.45,6.76,0.66,18.86
2003,1452,66.79,69.55,24.48,54.38,7.0,10.83,16.86,8.66,21.55,15.03,13.24,6.45,3.62,15.86
2003,1453,67.93,71.93,23.25,54.04,5.18,16.25,22.18,12.5,24.64,11.71,14.64,3.82,2.57,20.71
2003,1454,77.1,69.93,27.27,57.63,7.77,14.8,21.43,11.53,23.0,17.1,14.87,8.8,3.6,20.13
2003,1455,72.14,70.31,24.69,53.93,7.17,15.59,21.28,11.62,23.69,14.93,15.76,6.14,2.0,18.21
2003,1456,64.25,68.5,22.86,54.64,6.21,12.32,17.75,11.21,24.25,13.46,12.5,5.68,2.54,16.11
2003,1457,69.43,66.39,24.32,56.29,7.07,13.71,21.57,12.04,23.96,12.61,14.64,7.61,5.39,19.64
2003,1458,70.72,58.69,25.03,53.9,6.24,14.41,19.45,10.31,22.55,13.31,10.52,6.97,2.83,14.83
2003,1459,73.6,76.76,26.68,60.12,8.0,12.24,17.92,11.96,22.0,14.92,14.4,7.16,3.16,18.16
2003,1460,67.48,72.67,23.56,55.07,6.26,14.11,20.0,9.67,20.67,11.67,12.04,5.81,2.59,19.89
2003,1461,72.9,70.17,24.1,53.14,4.83,19.86,28.59,11.45,25.14,13.41,13.62,5.86,3.14,18.52
2003,1462,78.23,65.97,26.8,59.2,6.43,18.2,24.37,13.93,25.5,16.4,13.03,5.47,3.03,15.77
2003,1463,68.15,66.77,23.54,53.35,6.77,14.31,19.27,9.35,24.12,14.58,15.65,7.38,2.19,18.5
2003,1464,61.33,69.33,21.85,53.96,4.26,13.37,20.41,13.22,21.63,12.07,16.19,6.11,2.89,22.04
2004,1102,60.18,50.43,20.29,42.04,8.46,11.14,15.71,6.14,15.36,13.25,10.79,7.79,2.36,16.64
2004,1103,71.75,72.14,24.86,53.29,6.18,15.86,24.57,11.21,22.36,15.11,14.61,7.39,2.54,19.46
2004,1104,72.21,67.45,24.9,55.0,7.14,15.28,21.86,11.31,24.0,11.86,13.28,6.45,3.1,18.34
2004,1105,69.79,73.38,23.62,57.9,6.21,16.34,23.72,12.52,23.97,12.34,16.17,7.21,2.55,21.52
2004,1106,61.43,60.6,20.57,48.73,5.53,14.77,22.47,11.7,22.77,10.27,17.2,7.07,3.13,18.7
2004,1107,57.89,65.75,21.36,53.32,4.82,10.36,14.04,10.21,22.5,11.21,15.75,6.71,2.25,16.93
2004,1108,63.97,72.34,22.28,52.41,5.59,13.83,20.41,11.34,21.83,11.34,19.31,6.17,2.14,19.45
2004,1110,67.48,65.03,23.42,53.0,6.65,14.0,20.71,11.0,23.42,13.26,14.23,7.74,2.32,18.19
2004,1111,68.93,73.59,25.24,61.93,6.66,11.79,18.41,13.34,21.07,14.31,16.62,10.38,4.45,20.38
2004,1112,87.52,78.41,31.52,65.0,7.38,17.1,21.76,13.9,25.69,18.9,14.97,6.97,4.55,16.07
2004,1113,74.07,76.59,23.93,55.48,5.96,20.26,27.56,12.11,23.48,15.78,15.11,5.56,3.19,20.93
2004,1114,69.88,66.92,22.96,52.73,5.0,18.96,26.5,12.69,22.85,11.54,15.62,6.15,3.08,20.73
2004,1115,52.22,74.37,18.93,55.0,5.04,9.33,14.63,10.81,23.85,9.96,19.22,5.52,2.44,21.04
2004,1116,68.86,68.61,24.21,58.18,6.43,14.0,20.61,13.04,21.5,12.96,13.79,7.86,3.86,19.82
2004,1117,72.81,69.96,24.62,56.0,7.04,16.54,22.54,12.65,23.85,11.19,15.73,6.54,2.88,21.0
2004,1119,49.24,64.28,16.12,45.28,5.64,11.36,17.12,6.48,21.36,9.48,17.08,5.84,1.84,18.12
2004,1120,70.0,65.57,25.0,57.07,6.61,13.39,20.21,14.82,22.32,15.32,15.93,8.71,4.79,16.79
2004,1122,64.18,61.18,22.5,52.18,5.71,13.46,19.54,10.0,24.18,12.32,13.61,6.5,4.11,17.79
2004,1123,70.11,70.86,24.0,57.11,5.14,16.96,23.04,11.75,23.25,12.43,12.93,5.75,2.07,20.46
2004,1124,62.33,70.26,21.81,52.48,5.78,12.93,18.56,12.19,19.48,11.63,15.26,7.19,2.67,16.37
2004,1125,72.32,65.5,24.71,54.57,9.71,13.18,19.04,9.79,23.36,16.39,14.36,8.64,2.36,17.79
2004,1126,59.0,66.86,20.9,53.41,6.07,11.14,15.93,10.72,21.24,10.55,15.9,8.31,2.1,18.34
2004,1127,60.07,62.83,21.0,51.63,5.37,12.7,19.87,11.9,23.33,10.47,16.97,6.73,5.23,18.8
2004,1128,72.32,65.8,24.28,50.84,8.72,15.04,21.64,10.88,23.76,14.92,15.88,7.36,3.0,19.56
2004,1129,72.43,67.39,25.04,56.68,6.75,15.61,21.11,11.36,22.57,13.43,12.82,6.46,2.89,17.36
2004,1130,68.75,63.75,24.25,53.47,3.75,16.5,24.31,12.81,23.72,15.91,13.38,7.03,3.03,15.91
2004,1131,67.07,58.79,24.11,55.61,6.14,12.71,18.36,11.61,23.43,14.57,12.14,7.89,3.68,18.64
2004,1132,69.9,71.66,23.0,51.66,6.59,17.31,22.52,10.45,23.21,14.69,16.24,5.28,3.72,24.14
2004,1133,65.9,67.9,21.3,52.73,6.2,17.1,23.6,10.7,23.1,12.17,15.63,7.23,1.87,21.7
2004,1135,71.58,72.81,25.46,56.96,7.73,12.92,18.38,8.96,23.42,15.58,15.23,8.92,3.15,18.42
2004,1137,63.96,61.52,22.78,49.3,4.81,13.59,20.56,9.85,23.22,12.7,16.37,8.33,2.19,19.56
2004,1138,75.0,71.45,26.59,57.55,6.45,15.38,22.86,12.72,23.07,13.21,15.03,8.0,2.86,21.83
2004,1139,62.21,60.38,21.48,51.9,8.14,11.1,14.59,9.66,19.93,11.21,10.24,5.34,1.97,18.9
2004,1140,72.19,65.37,25.19,51.74,5.37,16.44,22.56,9.96,23.44,14.67,14.0,7.19,3.26,19.11
2004,1141,68.69,79.59,23.93,55.86,7.24,13.59,20.1,9.97,21.45,14.1,17.28,6.03,1.9,22.31
2004,1142,70.04,73.23,25.0,56.69,6.23,13.81,19.88,10.31,23.04,13.35,15.04,7.77,3.15,19.19
2004,1143,66.89,67.25,24.11,55.14,4.54,14.14,22.54,12.36,22.79,13.79,14.07,6.18,2.93,19.29
2004,1144,68.81,85.48,25.15,63.78,5.78,12.74,19.3,13.63,23.44,13.56,16.96,7.74,1.41,21.93
2004,1145,68.86,72.31,25.41,58.55,7.07,10.97,17.59,12.17,25.0,15.21,14.83,6.03,2.86,18.83
2004,1147,67.77,67.81,23.65,50.85,5.12,15.35,21.5,9.96,19.85,11.96,15.23,8.62,2.92,22.0
2004,1148,70.68,69.39,26.14,56.5,5.86,12.54,19.57,13.14,21.71,14.5,15.07,7.32,1.96,15.96
2004,1149,57.62,65.88,21.69,51.62,4.81,9.42,14.65,9.81,21.46,12.92,15.54,6.92,3.58,20.12
2004,1150,79.34,71.45,27.14,60.24,7.79,17.28,26.79,14.76,26.17,16.21,15.31,8.72,2.97,18.9
2004,1151,78.44,76.85,27.3,57.04,7.37,16.48,22.37,11.85,22.56,16.19,16.04,7.63,2.37,17.19
2004,1152,64.94,71.16,23.0,53.48,4.52,14.42,20.71,11.61,19.26,11.19,13.71,6.87,2.84,21.9
2004,1153,76.9,62.9,27.03,59.1,7.23,15.6,23.37,13.13,24.13,16.03,12.1,7.9,5.07,19.43
2004,1154,56.0,72.54,19.92,54.71,6.25,9.92,14.29,11.5,21.88,10.0,17.38,7.04,3.17,20.62
2004,1155,65.68,70.93,23.18,53.71,4.79,14.54,23.04,14.21,23.29,12.82,19.18,6.82,4.46,18.64
2004,1156,64.04,74.81,22.41,55.3,5.56,13.67,21.22,12.74,22.37,11.59,17.81,6.7,3.59,21.19
2004,1157,68.7,69.04,24.67,57.33,6.67,12.7,18.07,12.63,24.3,13.44,16.33,7.44,1.85,19.52
2004,1158,73.64,68.54,25.43,57.43,8.18,14.61,20.64,10.46,25.14,14.25,14.54,7.68,4.43,18.96
2004,1159,65.96,69.19,23.15,54.93,6.44,13.22,19.11,10.85,22.44,12.78,13.59,6.37,1.52,17.85
2004,1160,74.11,71.33,25.74,55.63,6.7,15.93,25.33,12.3,26.33,13.85,14.89,5.81,5.96,17.81
2004,1161,69.71,72.61,23.39,51.54,4.64,18.29,25.57,10.25,24.61,13.32,17.14,5.89,4.89,23.89
2004,1162,67.19,71.42,23.19,53.54,7.85,12.96,18.31,10.23,22.69,15.46,18.77,7.27,1.27,23.35
2004,1163,79.09,63.94,30.12,62.64,6.39,12.45,20.21,15.3,29.48,18.24,13.79,6.15,8.73,16.06
2004,1164,61.53,60.88,21.0,51.41,6.5,13.03,19.47,11.41,22.88,11.12,15.03,6.34,3.28,17.72
2004,1165,70.58,71.08,24.42,57.65,6.65,15.08,22.23,12.92,24.42,12.73,14.77,8.62,3.19,18.58
2004,1166,68.36,61.46,23.89,52.61,5.93,14.64,20.93,10.46,24.04,13.68,13.79,6.64,3.86,17.5
2004,1168,70.37,73.59,24.52,58.22,6.96,14.37,21.04,14.52,23.63,14.26,15.85,6.59,1.78,20.89
2004,1169,67.48,68.93,23.24,53.07,5.69,15.31,20.97,10.79,18.86,12.31,16.45,9.79,2.21,21.1
2004,1170,70.15,71.96,23.54,59.35,8.04,15.04,22.31,12.65,23.04,13.0,14.42,8.15,2.69,22.58
2004,1171,55.81,67.92,19.65,49.15,6.04,10.46,14.65,6.19,22.42,10.19,14.23,5.19,3.69,17.42
2004,1172,70.54,71.31,24.12,55.88,7.46,14.85,20.73,12.04,25.92,14.08,17.65,5.62,1.15,20.08
2004,1173,67.97,64.09,23.53,52.09,6.38,14.53,21.69,12.22,25.78,14.94,14.28,4.53,2.84,17.09
2004,1174,70.96,69.68,24.82,57.68,5.93,15.39,22.29,12.07,25.57,13.0,16.93,8.46,3.96,22.29
2004,1175,61.46,61.93,20.5,46.04,5.36,15.11,21.82,9.46,19.46,10.61,15.25,6.75,2.61,17.57
2004,1176,69.58,70.27,24.27,56.15,6.92,14.12,20.46,11.35,24.08,14.23,13.62,6.62,3.5,19.0
2004,1177,70.87,67.67,25.63,54.57,5.1,14.5,20.6,12.07,23.77,13.73,13.43,5.7,2.37,17.4
2004,1178,64.93,59.57,23.8,51.83,5.73,11.6,16.73,11.03,20.67,14.03,13.5,7.1,2.77,18.8
2004,1179,69.22,71.44,23.07,56.85,6.3,16.78,24.78,12.67,20.37,12.0,15.96,11.3,2.04,18.52
2004,1180,72.96,67.5,25.96,56.29,7.32,13.71,20.39,9.57,24.96,16.18,13.07,7.93,3.86,19.18
2004,1181,79.75,64.97,27.56,58.47,7.19,17.44,23.84,13.41,22.84,14.25,14.19,9.34,6.81,18.72
2004,1182,70.34,71.41,25.1,55.31,6.03,14.1,20.76,10.69,24.1,15.31,14.72,5.97,3.41,19.45
2004,1183,66.88,75.29,24.88,56.75,4.83,12.29,17.62,11.46,22.67,14.33,16.17,7.04,2.17,21.96
2004,1184,72.3,73.07,25.56,55.15,6.48,14.7,22.74,10.89,22.56,15.78,15.85,7.04,2.37,20.3
2004,1185,69.48,72.32,24.16,53.68,4.24,16.92,25.68,11.88,23.28,12.68,16.96,7.4,2.72,20.84
2004,1186,70.25,68.36,24.75,51.89,6.18,14.57,20.71,9.14,21.18,15.71,15.21,6.36,1.5,20.32
2004,1187,69.42,66.42,24.31,56.12,5.0,15.81,24.27,13.35,25.88,11.54,14.85,6.58,4.58,19.77
2004,1189,67.82,74.32,24.61,58.75,6.93,11.68,16.64,13.46,22.07,14.32,17.43,8.86,2.29,19.43
2004,1190,77.93,70.24,28.34,61.1,5.97,15.28,22.55,12.21,25.52,15.38,16.17,10.93,5.59,16.86
2004,1191,67.66,74.59,23.83,52.59,7.17,12.83,19.38,8.66,25.17,14.97,15.52,3.9,2.93,20.83
2004,1192,68.64,68.11,25.11,59.04,7.04,11.39,16.46,11.25,21.46,13.57,12.0,6.96,4.32,19.86
2004,1193,67.6,64.2,23.53,55.6,5.3,15.23,20.67,12.47,23.27,12.77,14.2,7.13,4.27,18.07
2004,1194,76.15,77.69,28.19,65.88,7.54,12.23,18.65,14.69,23.58,14.35,15.62,8.96,3.5,21.27
2004,1196,76.97,69.13,26.93,55.8,8.2,14.9,19.8,10.23,24.93,16.27,14.67,6.53,3.13,18.87
2004,1197,72.1,73.97,23.07,55.77,8.47,17.5,24.53,11.43,22.53,12.7,16.93,8.33,1.6,21.9
2004,1198,54.28,68.0,19.16,48.32,4.16,11.8,18.36,10.88,21.68,8.56,19.32,5.36,2.84,19.16
2004,1199,70.93,64.5,24.47,55.63,8.93,13.07,18.97,11.43,24.1,14.93,15.7,8.93,3.5,19.1
2004,1200,61.96,74.07,22.25,55.32,7.46,10.0,17.32,10.93,20.46,12.61,16.46,7.86,2.57,18.64
2004,1201,62.64,62.0,22.21,51.18,6.32,11.89,17.0,11.18,23.96,13.68,13.54,5.07,2.89,15.96
2004,1202,72.42,68.73,25.5,56.62,7.19,14.23,20.12,10.92,25.77,15.35,15.46,7.69,3.23,17.92
2004,1203,75.34,69.79,26.69,57.31,6.0,15.97,22.31,13.07,23.0,15.1,15.72,8.38,3.41,19.17
2004,1204,78.85,73.12,27.38,64.38,7.27,16.81,24.35,14.35,23.69,16.62,16.19,10.88,4.15,22.69
2004,1205,66.11,73.48,24.0,58.67,7.93,10.19,14.04,11.96,23.48,14.59,16.41,6.3,2.41,17.7
2004,1206,72.87,68.7,25.37,57.03,6.53,15.6,22.97,11.57,24.13,14.4,15.77,8.6,3.03,18.1
2004,1207,67.25,66.0,23.61,57.61,5.43,14.61,20.46,12.68,21.14,13.21,15.14,10.11,3.54,18.82
2004,1208,66.24,65.17,22.0,51.86,5.76,16.48,23.41,12.97,21.76,13.14,15.24,8.14,3.24,19.21
2004,1209,73.52,68.48,26.44,56.74,6.78,13.85,19.11,12.04,24.26,15.74,15.37,7.26,3.67,18.44
2004,1210,78.06,67.28,27.44,58.38,7.25,15.94,23.0,11.38,26.09,15.78,15.47,8.84,4.84,21.22
2004,1211,82.34,65.93,29.03,56.38,6.52,17.76,23.48,11.55,27.93,18.21,13.55,6.28,3.79,15.93
2004,1212,67.22,73.37,24.3,57.7,6.48,12.15,19.74,11.56,23.96,15.22,16.56,6.7,2.48,21.96
2004,1214,68.57,70.27,23.83,54.8,5.87,15.03,22.33,12.17,23.9,11.4,17.7,6.43,3.0,22.63
2004,1216,62.18,68.18,22.54,54.18,5.68,11.43,17.29,11.86,22.61,10.82,15.75,7.32,1.82,20.36
2004,1217,64.74,76.56,22.26,56.48,5.93,14.3,20.19,12.11,22.56,10.96,19.07,7.85,3.3,21.15
2004,1218,69.93,66.0,25.83,57.03,5.76,12.52,17.17,12.0,22.21,15.93,13.41,6.45,3.31,16.72
2004,1219,70.29,70.32,25.86,57.5,4.61,13.96,22.14,12.71,24.04,13.29,17.36,8.68,2.54,20.25
2004,1220,70.69,71.14,25.76,59.55,5.9,13.28,20.59,15.0,24.0,13.1,15.97,7.59,3.79,20.1
2004,1221,62.81,57.89,22.44,54.22,5.48,12.44,21.37,13.3,21.04,14.37,13.96,10.81,4.59,19.26
2004,1222,58.96,64.63,21.11,53.81,5.44,11.3,17.85,11.15,23.78,9.96,14.0,6.04,5.59,20.0
2004,1224,60.11,65.79,21.82,54.75,5.21,11.25,17.11,11.25,22.64,10.18,16.07,6.54,2.36,21.36
2004,1225,62.93,64.17,21.59,53.86,5.17,14.59,20.14,11.62,20.83,9.79,12.86,6.48,3.14,19.86
2004,1226,71.17,78.62,26.38,57.9,5.9,12.52,19.45,7.76,21.93,14.93,13.55,8.03,3.93,18.14
2004,1227,70.0,62.52,25.48,55.9,5.0,14.03,22.13,13.29,22.16,14.77,12.58,7.68,2.74,17.65
2004,1228,72.53,62.8,26.63,57.33,6.9,12.37,17.77,12.03,22.93,16.77,12.57,6.83,3.8,19.1
2004,1229,62.07,65.79,22.04,49.82,5.71,12.29,17.93,8.82,21.39,12.0,14.82,6.68,2.68,19.79
2004,1231,64.86,67.62,22.28,56.14,7.03,13.28,18.34,11.79,23.41,11.93,12.41,5.07,3.52,18.52
2004,1232,57.96,61.75,20.64,50.43,6.36,10.32,16.0,9.46,20.57,10.82,13.5,6.89,2.32,16.21
2004,1233,71.66,74.86,25.86,58.28,5.38,14.55,22.24,12.41,25.83,14.97,15.76,7.69,5.55,20.21
2004,1234,71.5,68.86,24.39,53.25,5.79,16.93,25.39,10.82,27.04,15.18,16.21,7.36,4.5,18.71
