,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppOR,DRB,oppDR,Ast,Stl,Blk,PF,oppORB,OR,oppDRB,DR,Wins,Seed
118,1130,2004,68.75,63.75,24.25,23.25,53.47,57.56,3.75,5.94,16.5,11.31,24.31,16.12,13.38,14.03,12.3,13.87,25.26,19.39,15.91,7.03,3.03,15.91,11.56,14.11,22.33,19.78,1,06
119,1277,2004,71.45,67.34,25.0,23.07,50.48,50.48,6.38,5.93,15.07,15.28,19.59,22.38,14.62,13.97,8.72,9.89,22.72,17.56,14.72,7.07,1.86,20.83,10.27,9.73,20.45,19.18,0,07
120,1449,2004,81.43,78.23,28.5,27.93,61.57,60.1,6.5,5.9,17.93,16.47,25.13,23.37,15.2,17.13,12.05,12.0,24.74,21.37,16.07,7.33,2.87,21.23,12.64,13.0,27.18,20.0,0,08
121,1412,2004,74.55,67.0,27.55,22.93,62.17,54.38,6.48,5.34,12.97,15.79,19.83,23.72,13.62,20.62,12.6,13.15,23.65,25.4,17.59,11.76,3.72,20.93,14.33,11.78,28.22,20.56,2,09
122,1305,2004,75.5,66.17,26.77,23.83,58.77,57.23,4.87,4.83,17.1,13.67,23.93,19.33,13.0,14.27,13.14,11.14,27.09,22.09,14.23,6.5,4.7,18.3,9.75,14.12,23.25,21.0,2,10
123,1428,2004,64.9,57.61,23.32,20.94,49.29,50.65,5.97,4.06,12.29,11.68,17.23,17.52,14.23,10.81,11.09,9.52,25.13,17.13,12.81,4.45,3.52,17.48,8.5,9.38,21.0,20.75,0,11
124,1334,2004,69.17,63.8,23.2,22.9,49.5,56.93,5.9,6.17,16.87,11.83,22.87,16.53,14.1,12.6,9.3,12.61,24.91,19.74,14.3,5.83,3.2,16.9,10.29,9.14,23.57,22.14,1,12
125,1227,2004,70.0,62.52,25.48,22.55,55.9,52.29,5.0,6.26,14.03,11.16,22.13,17.13,12.58,16.26,13.04,9.79,23.38,20.83,14.77,7.68,2.74,17.65,14.57,14.14,21.71,18.0,0,13
126,1320,2004,69.21,65.24,23.31,23.69,53.07,56.52,7.07,5.07,15.52,12.79,21.1,18.41,12.66,11.45,8.9,10.65,26.15,22.9,13.0,5.24,1.97,16.97,9.33,9.0,27.11,25.33,0,14
127,1434,2004,72.28,71.45,24.76,24.52,55.76,58.83,5.28,5.62,17.48,16.79,24.59,25.62,16.17,13.24,10.76,12.0,28.71,21.88,15.41,6.66,3.28,22.52,12.58,13.5,25.58,23.42,0,15
128,1197,2004,72.1,73.97,23.07,24.97,55.77,55.4,8.47,7.07,17.5,16.97,24.53,25.4,16.93,18.6,10.79,12.36,25.57,21.14,12.7,8.33,1.6,21.9,12.88,12.0,28.0,19.88,1,16
129,1250,2004,65.86,63.68,22.75,22.46,53.96,54.36,6.14,5.61,14.21,13.14,19.82,19.71,14.64,13.89,10.06,10.44,25.61,21.56,12.5,7.18,3.32,18.86,12.3,13.2,26.5,22.3,0,16
130,1449,2005,86.23,73.42,31.52,25.87,65.1,57.52,7.45,5.58,15.74,16.1,21.48,22.97,14.61,18.23,14.85,12.42,23.27,20.65,19.35,8.35,2.61,20.68,10.8,16.2,23.2,18.2,2,01
131,1448,2005,84.71,73.42,29.19,26.19,59.26,60.45,7.55,7.77,18.77,13.26,27.39,19.32,14.55,14.68,14.31,12.42,26.62,20.12,15.87,8.61,3.65,19.29,9.4,12.2,23.6,20.8,1,02
132,1211,2005,79.69,69.79,27.59,24.62,54.52,59.34,5.03,8.41,19.48,12.14,26.1,18.0,13.55,12.41,11.24,11.32,26.8,18.44,15.83,5.59,3.45,17.41,12.75,14.75,20.25,24.25,1,03
133,1257,2005,80.55,62.65,26.55,21.06,57.13,55.87,9.65,6.32,17.81,14.19,24.45,21.29,14.39,17.16,13.0,12.3,26.81,20.93,15.94,9.06,3.94,18.58,14.0,10.75,22.5,23.75,4,04
134,1210,2005,74.57,66.3,26.7,22.8,58.93,59.17,5.9,6.2,15.27,14.5,22.23,21.87,15.3,15.7,13.32,13.16,27.84,20.89,14.97,8.27,5.3,20.13,13.36,11.82,27.73,24.73,1,05
135,1403,2005,77.53,69.57,28.23,25.47,59.67,59.2,4.57,7.4,16.5,11.23,21.6,16.6,12.87,17.37,11.25,13.25,24.45,21.15,16.83,7.77,3.97,17.03,12.4,11.6,25.9,21.6,2,06
136,1452,2005,70.23,65.71,24.48,23.81,55.35,53.23,8.94,6.06,12.32,12.03,16.68,16.35,11.39,14.97,9.19,11.57,21.86,21.29,16.19,8.16,3.74,14.65,9.7,11.4,27.4,18.5,3,07
137,1334,2005,72.41,63.55,25.45,23.9,50.9,58.62,6.31,6.97,15.21,8.79,20.38,13.31,13.93,11.28,9.81,11.04,26.15,17.81,14.97,5.1,3.24,14.45,11.0,9.33,23.67,25.0,1,08
138,1338,2005,72.36,62.96,25.46,22.18,53.86,55.21,5.96,6.57,15.46,12.04,23.54,17.11,14.61,12.93,14.3,12.05,25.25,17.25,15.32,6.5,4.18,17.0,9.0,14.75,20.25,20.5,0,09
139,1166,2005,71.52,64.97,24.3,23.91,53.64,53.97,8.64,5.58,14.27,11.58,19.61,17.88,11.97,14.73,9.65,12.0,22.57,21.39,14.27,6.85,3.27,17.64,11.3,10.4,25.1,19.1,0,10
140,1417,2005,74.0,71.43,25.79,26.07,56.93,59.21,6.43,5.86,16.0,13.43,22.11,19.61,16.11,14.29,11.5,11.22,25.83,19.28,14.32,5.86,2.57,18.46,11.0,12.7,26.1,24.2,0,11
141,1203,2005,77.24,66.93,27.72,23.76,58.1,56.14,5.38,7.24,16.41,12.17,23.34,18.62,14.97,17.55,13.0,12.18,24.86,20.59,16.03,9.79,4.28,17.38,10.43,13.14,24.14,19.86,0,12
142,1418,2005,72.34,68.21,25.93,23.38,58.52,52.1,6.55,6.28,13.93,15.17,20.93,22.83,15.48,17.45,13.84,11.32,22.84,20.89,12.1,9.38,2.9,19.38,10.3,15.0,22.2,18.0,0,13
143,1457,2005,66.76,59.03,22.62,19.72,51.52,49.55,6.72,6.41,14.79,13.17,21.62,19.93,14.0,15.0,11.33,10.38,23.92,21.04,13.86,7.9,3.76,18.93,8.8,10.4,22.4,21.4,0,14
144,1151,2005,70.44,67.56,24.48,23.37,55.15,56.89,5.26,9.96,16.22,10.85,24.11,16.07,17.41,15.07,13.29,9.71,29.94,21.35,13.52,7.04,2.0,16.78,9.6,13.9,21.5,22.2,0,15
145,1285,2005,69.29,69.04,23.43,25.14,51.25,59.21,5.82,6.64,16.61,12.11,24.46,17.39,17.0,13.75,9.12,10.69,25.5,20.44,13.79,5.89,3.11,17.11,11.42,11.83,23.42,26.0,0,16
146,1228,2005,77.42,60.12,28.15,21.94,57.61,53.3,8.7,5.97,12.42,10.27,17.15,15.52,11.12,15.3,10.91,10.38,23.38,20.41,18.58,7.64,3.42,15.52,7.0,13.0,24.0,24.0,5,01
147,1329,2005,78.1,65.86,27.72,24.1,55.86,54.03,7.07,5.41,15.59,12.24,20.17,17.76,13.86,15.14,10.91,10.57,24.22,18.61,16.62,6.97,2.69,18.55,9.17,13.17,21.0,17.5,2,02
148,1112,2005,79.67,69.55,29.12,25.79,61.85,58.79,6.85,6.58,14.58,11.39,18.73,17.03,14.85,16.97,13.33,12.22,24.15,20.15,16.58,8.24,3.58,16.45,12.5,15.5,23.5,19.33,3,03
149,1130,2005,71.93,63.82,25.54,23.93,56.54,57.71,4.0,6.18,16.86,9.79,23.64,14.14,12.93,13.96,14.38,12.62,24.67,20.25,17.39,7.25,4.11,14.89,11.5,14.0,23.5,16.25,1,04
150,1104,2005,75.43,64.83,25.37,24.1,52.67,59.57,7.63,7.17,17.07,9.47,23.27,14.57,12.67,11.6,11.09,11.52,27.87,19.09,13.83,5.2,4.43,14.73,11.57,7.43,24.0,21.86,0,05
151,1261,2005,75.48,71.03,25.97,25.83,56.07,58.17,6.86,7.52,16.69,11.86,22.86,17.1,13.24,12.45,11.35,9.75,25.95,20.95,14.9,7.0,4.21,15.97,11.67,11.78,23.22,22.56,0,06
152,1356,2005,66.88,60.09,24.97,21.09,55.66,49.56,5.91,4.88,11.03,13.03,14.78,19.38,12.81,16.28,11.16,10.32,22.8,20.44,13.41,8.88,2.88,19.19,12.14,11.86,25.0,17.57,1,07
153,1400,2005,77.34,69.0,26.24,24.24,57.17,61.24,7.86,7.24,17.0,13.28,24.41,19.31,14.21,12.76,13.47,12.32,26.74,19.11,13.38,6.07,4.24,17.55,14.3,13.4,25.4,24.7,0,08
154,1305,2005,69.55,62.52,24.72,22.93,53.55,58.62,2.69,5.59,17.41,11.07,24.66,15.97,14.59,12.97,11.7,11.35,28.09,19.61,15.07,6.69,5.17,15.72,10.17,13.5,25.17,24.33,1,09
155,1388,2005,69.97,65.26,23.42,24.45,53.42,56.77,6.94,4.26,16.19,12.1,22.52,18.19,15.55,14.0,11.7,11.48,24.65,20.0,11.32,6.03,3.32,18.29,12.5,13.38,24.12,21.0,0,10
156,1412,2005,77.81,71.55,27.48,24.26,60.42,55.16,6.58,7.23,16.26,15.81,23.29,22.13,13.39,20.55,11.14,13.62,21.67,23.0,15.68,11.77,3.06,19.35,12.1,13.0,27.8,20.4,1,11
157,1454,2005,73.89,64.07,25.59,22.33,58.15,54.7,7.74,5.22,14.96,14.19,21.37,20.37,13.67,17.19,13.14,12.82,23.64,21.41,13.52,8.3,3.52,19.44,10.6,14.2,28.6,21.8,2,12
158,1335,2005,68.46,60.82,23.54,21.04,53.89,52.93,6.5,6.04,14.89,12.71,22.5,20.0,15.64,15.93,12.85,10.15,26.25,19.75,14.39,7.93,3.21,19.68,11.25,11.12,27.88,22.38,0,13
159,1429,2005,72.97,57.48,26.81,21.26,50.52,53.9,5.74,6.13,13.61,8.84,19.65,12.39,12.39,12.26,9.88,9.58,25.38,16.25,17.23,5.58,2.87,13.71,11.71,8.29,20.86,22.71,0,14
160,1368,2005,61.3,56.3,22.44,19.85,49.63,47.19,3.37,4.81,13.04,11.78,20.7,17.26,14.19,17.22,10.74,10.58,20.95,21.32,11.04,9.11,3.81,17.67,8.38,10.75,21.12,18.88,0,15
161,1192,2005,74.16,70.9,27.06,25.68,59.94,56.32,6.68,5.81,13.35,13.74,19.94,21.16,13.9,15.35,12.11,12.79,25.16,22.47,15.03,7.13,4.42,18.97,8.5,13.0,26.83,21.25,0,16
162,1181,2005,79.77,65.8,26.53,23.9,59.17,60.9,8.97,3.8,17.73,14.2,24.9,19.77,13.6,15.8,13.56,13.6,25.36,20.88,13.2,8.77,6.87,18.43,19.6,13.2,28.2,22.8,2,01
163,1246,2005,73.73,61.9,26.5,21.87,57.73,54.1,6.53,6.57,14.2,11.6,21.4,16.63,13.03,18.13,12.92,11.56,22.84,20.76,15.27,9.4,4.43,16.8,12.6,11.6,29.4,23.2,3,02
164,1328,2005,75.42,63.03,27.52,22.71,57.0,52.87,6.74,3.68,13.65,13.94,19.94,19.94,13.81,15.81,12.58,10.75,23.29,19.92,15.87,8.84,4.16,18.26,10.86,13.29,21.71,19.57,1,03
165,1393,2005,75.48,64.76,27.97,22.36,57.61,57.3,4.64,7.39,14.91,12.64,22.45,18.73,13.36,14.73,13.74,13.81,25.33,18.26,15.67,8.09,4.67,15.94,14.0,14.17,28.83,18.83,0,04
166,1277,2005,78.07,63.36,27.71,22.0,55.89,51.18,6.86,6.18,15.79,13.18,20.36,20.07,13.86,15.57,12.09,9.41,24.82,17.59,17.86,7.71,2.68,19.29,8.17,11.0,23.0,21.83,4,05
167,1428,2005,67.37,56.93,23.7,21.47,46.6,50.4,4.33,5.63,15.63,8.37,21.37,12.27,14.43,12.03,10.56,7.56,24.36,15.2,14.43,5.93,2.83,14.47,9.2,11.0,18.4,18.2,2,06
168,1153,2005,76.42,64.42,25.55,22.71,58.23,61.29,6.61,7.03,18.71,11.97,27.0,17.9,13.45,14.29,15.04,14.54,28.17,20.71,15.0,5.48,6.87,17.68,14.57,12.14,25.71,23.29,1,07
169,1390,2005,70.1,68.03,25.0,24.3,57.17,57.77,4.0,6.1,16.1,13.33,21.77,18.77,14.07,14.97,10.94,13.0,25.89,21.5,12.27,6.73,2.8,18.03,11.5,14.25,24.83,20.42,0,08
170,1280,2005,72.44,66.0,25.56,24.25,57.47,59.0,5.81,6.78,15.5,10.72,23.28,16.06,15.12,13.69,14.68,11.09,28.18,19.23,14.16,6.94,3.22,15.44,10.9,14.1,25.2,22.7,1,09
171,1234,2005,73.22,67.03,25.66,23.88,55.38,57.16,6.41,6.25,15.5,13.03,22.5,19.5,14.53,15.25,11.1,12.19,25.76,22.71,15.5,7.53,5.41,18.69,11.64,11.09,23.09,23.55,0,10
172,1431,2005,75.66,66.5,25.94,24.31,55.94,55.22,6.03,6.12,17.75,11.75,22.41,17.19,12.38,14.97,10.92,11.0,23.28,20.6,16.5,7.38,2.81,16.81,10.29,11.71,25.43,22.29,0,11
173,1330,2005,70.31,60.5,25.12,22.09,57.0,54.56,6.0,5.94,14.06,10.38,20.44,16.09,12.06,16.91,11.56,10.96,25.33,23.22,16.09,9.62,4.47,17.12,12.4,14.4,25.8,18.8,0,12
174,1436,2005,72.6,61.93,25.37,22.7,57.43,55.37,8.5,6.17,13.37,10.37,18.57,14.9,11.87,12.6,11.79,8.54,26.62,21.96,15.8,6.73,1.9,15.83,11.0,13.0,28.0,22.83,1,13
175,1310,2005,85.17,78.17,27.9,28.1,63.69,60.38,9.1,6.31,20.28,15.66,26.76,21.41,12.79,12.69,15.45,10.75,25.85,21.75,15.9,6.86,3.31,19.0,9.22,16.78,25.89,23.0,0,14
176,1184,2005,70.37,67.48,26.26,23.56,55.85,54.22,6.19,5.11,11.67,15.26,17.56,22.15,14.22,14.0,10.21,11.47,24.37,20.32,14.67,6.85,3.78,19.52,10.62,12.62,25.88,21.62,0,15
177,1175,2005,62.41,61.84,20.25,22.66,47.91,47.97,6.5,5.62,15.41,10.91,20.69,16.78,14.06,16.72,10.42,11.74,19.05,19.0,10.66,8.16,2.84,16.09,9.38,9.77,22.23,14.92,0,16
178,1314,2005,88.77,70.26,30.45,24.39,61.35,60.45,7.39,7.61,20.48,13.87,27.87,19.29,16.68,19.03,13.26,11.33,27.3,20.44,19.32,10.39,3.84,18.13,14.75,17.25,23.25,21.5,6,01
179,1163,2005,78.62,66.76,27.97,24.83,60.76,65.52,5.14,6.31,17.55,10.79,25.17,16.45,15.21,12.48,14.91,12.82,32.23,20.27,17.41,6.17,9.14,15.83,16.43,18.14,23.43,24.86,1,02
180,1242,2005,75.45,65.24,26.93,22.1,56.48,57.14,6.79,6.28,14.79,14.76,21.45,21.93,14.48,14.1,11.83,13.43,26.91,21.17,16.59,6.62,3.86,19.24,11.33,11.67,22.17,22.33,0,03
181,1196,2005,76.87,62.73,26.77,22.43,54.83,54.7,7.67,5.57,15.67,12.3,22.4,18.43,13.63,14.83,11.91,10.61,27.3,19.48,15.03,7.03,4.47,18.2,9.29,10.14,24.29,21.0,1,04
182,1437,2005,73.76,62.66,25.48,21.21,57.52,53.28,7.1,5.59,15.69,14.66,21.17,20.55,12.62,16.38,14.41,12.68,23.36,18.82,12.38,8.24,5.69,18.41,12.57,13.86,24.14,20.14,2,05
183,1458,2005,67.17,59.63,23.2,22.3,53.07,52.93,7.23,4.97,13.53,10.07,20.27,15.03,11.47,12.13,10.55,8.18,25.55,22.23,13.07,5.47,1.97,15.33,9.12,10.38,24.25,21.88,3,06
184,1150,2005,78.36,72.07,26.43,26.46,61.04,60.57,8.0,6.93,17.5,12.21,25.57,17.04,13.18,16.18,14.62,11.86,24.81,23.29,14.21,8.71,3.21,16.96,14.43,14.43,29.57,22.0,0,07
185,1278,2005,68.45,62.84,24.19,22.68,53.03,53.48,5.32,5.61,14.74,11.87,20.84,16.77,16.13,17.29,10.76,11.05,24.0,18.62,14.35,9.13,4.65,15.9,9.9,12.7,24.6,19.3,0,08
186,1235,2005,68.38,64.14,25.24,23.03,57.24,55.45,3.69,6.72,14.21,11.34,20.55,16.62,12.93,17.38,11.06,11.39,24.61,22.89,14.24,9.48,3.79,16.69,12.36,12.91,25.18,20.91,1,09
187,1301,2005,73.84,66.38,25.19,23.06,54.88,53.38,8.47,5.75,15.0,14.5,21.56,21.0,12.28,15.09,10.53,12.32,23.74,21.74,15.31,7.06,4.34,18.84,11.77,11.92,22.92,18.08,2,10
188,1320,2005,72.5,66.8,26.4,23.63,55.03,55.03,7.23,6.47,12.47,13.07,17.87,17.93,11.67,13.03,7.9,9.0,25.45,21.8,15.67,6.1,4.33,17.63,11.3,10.5,25.5,22.8,0,11
189,1307,2005,75.87,64.94,25.97,23.84,52.06,56.29,8.29,6.52,15.65,10.74,23.1,15.39,13.81,14.26,9.48,11.48,24.76,20.0,15.03,7.52,3.45,16.87,8.83,10.67,23.67,20.83,0,12
190,1325,2005,71.81,67.97,24.35,24.03,52.55,55.19,5.58,7.71,17.52,12.19,25.03,16.81,13.0,15.52,10.62,11.9,23.86,20.67,11.81,8.55,2.61,17.74,11.8,11.5,23.5,17.8,0,13
191,1137,2005,63.58,58.45,21.26,19.58,47.74,50.29,6.61,6.0,14.45,13.29,20.71,19.06,15.77,15.87,9.45,10.55,23.23,18.64,12.45,8.0,3.0,18.87,12.0,9.11,24.11,20.44,1,14
192,1416,2005,68.28,65.1,23.41,22.38,50.86,52.66,8.31,6.0,13.14,14.34,18.83,21.31,15.17,11.79,10.81,10.71,24.14,17.38,15.31,6.66,4.1,19.0,12.88,15.0,21.88,20.5,0,15
193,1105,2005,69.07,67.79,23.66,25.21,59.0,59.62,6.1,4.86,15.66,12.52,25.52,19.48,15.24,20.07,12.81,14.38,26.0,27.69,13.14,10.62,3.86,19.34,13.0,13.08,28.62,22.23,0,16
194,1324,2005,70.34,73.48,25.07,25.86,56.1,54.93,6.28,7.93,13.93,13.83,21.03,19.52,12.03,13.69,10.73,12.27,22.55,19.09,14.72,6.97,2.48,17.66,10.67,12.56,25.44,19.5,1,16
195,1181,2006,82.52,68.97,27.76,26.79,56.15,61.33,7.82,4.0,19.18,11.39,25.21,16.97,13.39,16.27,9.3,14.2,23.47,21.43,15.36,9.55,5.42,17.48,13.33,12.0,25.33,22.33,2,01
196,1400,2006,76.12,60.09,26.97,21.61,57.7,56.58,7.42,6.55,14.76,10.33,20.45,14.42,13.7,14.27,14.37,10.74,27.3,18.96,14.91,8.15,5.12,15.3,11.17,12.67,21.5,21.17,3,02
197,1234,2006,66.39,58.76,23.12,21.48,53.64,56.48,5.61,6.09,14.55,9.7,20.61,14.94,14.76,14.79,10.68,11.56,28.2,22.8,14.91,6.7,4.91,15.12,10.0,12.0,24.75,22.62,0,03
198,1261,2006,74.77,65.23,27.7,24.43,58.27,59.6,4.33,6.67,15.03,9.7,21.5,13.97,15.57,14.8,14.0,11.41,27.73,20.0,15.73,8.47,6.27,15.67,10.88,13.62,20.0,22.5,4,04
199,1393,2006,72.85,69.0,26.26,23.32,59.76,58.41,7.53,7.47,12.79,14.88,19.91,21.38,15.29,16.09,13.04,14.0,26.74,22.43,15.56,9.03,6.44,17.91,13.55,15.0,26.36,20.27,0,05
200,1452,2006,70.66,65.03,25.52,25.21,57.31,55.1,10.03,6.38,9.59,8.24,12.86,11.38,8.34,15.69,7.26,11.84,20.79,25.26,17.59,7.9,2.69,13.0,12.3,8.9,26.9,17.7,2,06
201,1143,2006,69.2,64.73,23.23,23.2,51.7,53.5,5.47,6.43,17.27,11.9,23.53,16.27,12.37,13.9,9.45,9.4,24.5,20.05,13.1,5.17,2.73,16.67,10.5,10.3,23.7,19.4,0,07
202,1203,2006,78.96,66.68,28.32,23.68,60.0,57.14,5.96,6.43,16.36,12.89,25.5,19.68,14.14,17.89,13.77,12.27,24.08,21.65,17.32,9.43,4.68,17.89,10.5,14.5,31.5,28.0,1,08
203,1423,2006,67.66,58.97,24.22,19.47,56.66,50.47,6.41,5.44,12.81,14.59,18.22,22.16,12.47,15.88,11.84,11.04,25.04,22.76,15.19,7.69,1.69,20.62,10.0,12.14,25.0,21.57,0,09
204,1301,2006,75.7,67.67,25.0,23.97,53.53,58.33,9.33,5.73,16.37,14.0,21.63,19.8,13.67,13.97,9.05,13.9,25.71,21.0,16.0,7.37,4.87,17.7,11.89,9.0,26.78,20.67,1,10
205,1356,2006,60.77,55.74,21.29,18.35,51.81,45.68,5.68,4.35,12.52,14.68,18.19,20.65,14.32,17.58,11.82,10.27,21.23,20.91,12.29,8.58,3.19,19.65,8.44,11.89,25.33,20.33,0,11
206,1401,2006,69.21,60.45,23.55,19.38,52.34,46.86,6.55,5.34,15.55,16.34,23.03,22.97,13.41,18.38,10.71,10.14,22.48,22.1,16.76,8.66,2.97,21.59,9.88,9.5,23.75,18.25,1,12
207,1233,2006,80.37,71.93,28.6,25.43,59.13,59.17,6.43,6.47,16.73,14.6,24.1,19.8,15.1,16.17,12.83,12.48,24.17,20.3,15.83,7.63,4.17,18.57,13.57,15.0,25.57,22.14,0,13
208,1322,2006,75.76,69.59,26.62,24.17,57.34,55.52,6.59,5.66,15.93,15.59,23.69,23.41,15.79,17.31,13.64,12.64,23.09,21.23,16.66,8.83,3.28,20.9,14.14,11.29,22.43,21.0,1,14
209,1335,2006,69.0,60.07,24.7,21.33,55.0,50.56,6.59,5.52,13.0,11.89,19.22,16.7,13.59,17.89,11.16,11.0,22.58,22.0,14.41,10.04,2.7,17.96,8.0,9.0,25.38,19.75,0,15
210,1380,2006,65.77,64.52,24.68,22.65,55.97,58.06,4.48,5.65,11.94,13.58,18.42,20.42,17.58,15.19,14.21,11.63,27.95,21.05,12.35,7.58,3.81,17.87,16.0,11.33,23.75,22.17,0,16
211,1272,2006,80.91,65.88,28.06,21.76,62.67,57.58,7.61,5.48,17.18,16.88,25.09,24.15,15.82,17.88,15.57,12.93,26.33,21.73,15.73,9.79,6.76,20.21,10.0,18.33,27.67,25.33,3,01
212,1417,2006,68.58,59.12,24.39,21.64,50.76,51.39,6.27,4.82,13.52,11.03,19.21,15.42,14.55,14.27,10.3,10.11,22.74,17.33,14.06,5.64,2.76,16.15,8.67,13.5,21.67,19.17,5,02
213,1211,2006,80.1,72.47,27.3,26.13,57.23,60.33,5.7,7.1,19.8,13.1,25.3,18.93,13.33,13.5,12.11,13.3,25.04,20.41,14.03,7.27,2.8,18.8,10.67,17.0,25.33,24.67,2,03
214,1242,2006,74.35,61.06,27.29,21.29,57.87,57.55,6.16,6.39,13.61,12.1,20.45,17.81,15.65,17.1,13.25,12.79,27.83,20.96,17.94,9.68,5.77,18.03,13.71,12.86,22.86,20.43,0,04
215,1338,2006,72.45,62.77,25.29,22.42,55.97,55.84,6.26,6.87,15.61,11.06,22.68,16.65,13.74,13.26,13.54,9.92,26.96,20.88,16.52,6.35,3.84,17.06,10.43,11.57,21.29,23.14,1,05
216,1231,2006,71.17,65.9,25.21,23.76,54.83,55.21,8.69,5.59,12.07,12.79,17.28,18.24,14.62,14.76,9.44,10.61,25.83,19.89,14.97,6.31,2.38,18.21,9.91,10.91,25.82,20.82,1,06
217,1266,2006,74.21,69.66,26.28,24.45,58.38,59.55,8.52,7.14,13.14,13.62,17.93,19.86,14.79,14.31,11.74,13.47,23.53,20.79,15.28,7.52,3.07,19.48,15.4,12.4,24.5,23.7,0,07
218,1116,2006,74.32,65.06,26.52,23.71,57.74,56.84,5.71,6.48,15.58,11.16,22.45,16.94,13.39,16.84,12.55,12.32,23.55,20.41,15.55,8.45,6.13,16.94,14.33,11.33,25.89,21.11,0,08
219,1137,2006,66.31,55.66,23.0,18.59,48.83,48.24,6.03,6.03,14.28,12.45,20.66,17.72,14.48,16.72,9.04,9.4,23.04,19.08,14.59,8.72,1.69,17.55,9.5,11.0,25.75,18.25,1,09
220,1104,2006,69.97,67.14,24.52,24.9,54.07,59.34,5.52,7.66,15.41,9.69,21.83,14.1,13.52,11.76,12.71,12.06,25.94,18.65,12.21,6.34,5.03,13.83,12.42,12.25,23.08,22.42,1,10
221,1361,2006,73.93,66.8,25.2,24.93,55.1,56.83,6.77,5.77,16.77,11.17,23.23,16.63,14.83,14.8,12.86,12.05,22.77,19.18,13.17,7.73,3.03,16.67,12.12,13.88,21.88,19.25,0,11
222,1245,2006,72.06,65.12,24.5,21.75,55.19,49.72,6.94,5.88,16.12,15.75,22.38,20.84,13.25,16.22,11.71,8.25,23.25,21.62,13.44,7.72,2.31,20.09,8.38,9.12,24.88,19.75,0,12
223,1133,2006,71.53,64.3,26.1,22.0,58.73,55.23,5.57,5.43,13.77,14.87,19.17,20.1,15.2,16.7,12.2,10.75,25.8,21.55,16.53,9.2,4.83,18.73,12.4,13.4,26.0,23.7,2,13
224,1462,2006,71.45,62.94,24.42,22.06,52.71,56.19,6.71,6.16,15.9,12.65,21.94,18.52,12.97,13.03,10.71,12.38,25.67,19.38,15.74,6.29,4.87,17.65,11.9,10.3,22.5,22.3,0,14
225,1125,2006,81.83,75.93,29.33,26.63,58.67,60.73,8.57,6.4,14.6,16.27,21.0,23.13,16.3,15.4,11.25,13.8,24.9,20.05,16.97,7.73,3.57,19.87,13.7,13.0,22.7,21.9,0,15
226,1331,2006,74.32,67.81,25.94,24.71,57.23,56.81,6.55,5.39,15.9,13.0,22.35,18.71,14.42,14.13,13.2,11.05,24.65,19.2,15.84,6.65,4.13,17.61,10.45,14.0,25.18,22.55,0,16
227,1437,2006,75.41,63.79,25.03,22.55,58.79,53.52,9.1,5.76,16.24,12.93,21.62,19.79,11.28,15.72,13.36,11.52,23.36,22.6,12.62,7.59,5.03,18.38,14.0,14.25,25.25,19.0,3,01
228,1326,2006,74.7,63.5,26.27,24.77,55.97,58.47,8.4,5.37,13.77,8.6,19.13,12.87,12.13,14.07,10.36,12.28,24.08,21.0,15.7,7.0,2.7,15.4,9.8,8.8,29.4,23.2,1,02
229,1196,2006,79.27,64.79,27.64,23.55,54.39,57.67,7.39,6.12,16.61,11.58,22.61,17.55,14.88,16.27,10.93,12.33,24.89,18.96,17.03,8.03,4.94,16.12,12.33,9.17,23.0,23.5,6,03
230,1130,2006,74.53,66.88,26.38,24.47,53.91,56.44,6.0,6.25,15.78,11.69,23.5,17.0,13.31,13.28,13.04,13.8,22.96,17.6,17.81,5.94,4.28,16.5,8.57,13.0,21.43,19.29,2,04
231,1305,2006,72.23,63.19,25.84,23.23,57.13,58.39,5.42,5.32,15.13,11.42,21.0,17.16,12.97,13.61,12.54,12.62,26.35,21.15,15.35,5.39,4.74,16.26,11.8,13.2,24.8,22.2,0,05
232,1328,2006,68.61,63.04,24.43,22.0,54.46,50.32,6.04,6.04,13.71,13.0,19.18,17.61,14.04,13.89,14.9,8.6,22.95,18.25,14.46,7.11,3.43,16.93,9.88,14.0,19.5,19.5,0,06
233,1207,2006,66.67,59.53,23.97,21.8,50.8,51.6,6.9,6.4,11.83,9.53,16.8,14.1,11.73,12.27,11.0,10.29,23.19,18.24,15.53,6.03,3.53,14.93,9.78,10.0,20.11,18.89,2,07
234,1112,2006,72.94,68.06,27.29,24.58,61.71,54.48,4.26,6.03,14.1,12.87,20.13,17.77,13.48,19.52,14.47,12.58,22.37,23.58,14.77,9.87,3.77,16.48,9.75,12.25,23.75,18.58,1,08
235,1458,2006,71.0,64.7,25.03,23.4,57.93,55.6,6.3,5.9,14.63,12.0,22.07,17.3,11.63,13.77,12.58,10.63,25.79,21.68,13.4,5.37,3.37,17.2,10.64,13.55,27.45,19.91,0,09
236,1320,2006,65.43,58.63,22.9,22.2,50.43,54.23,6.7,5.37,12.93,8.87,17.97,12.47,12.43,12.0,8.05,10.05,26.71,21.57,13.6,5.23,3.43,14.23,8.11,9.56,23.22,20.0,0,10
