,TeamID,Season,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Wins,Seed
611,1166.0,2012,82.79,68.54,28.89,54.82,8.43,19.04,16.57,22.64,9.36,27.29,18.89,12.36,4.93,2.29,16.68,,,,,,,,,,,,,,,,,1,08
612,1104.0,2012,68.71,54.57,24.38,52.57,4.14,13.71,15.81,21.57,11.33,25.33,12.43,13.05,8.19,4.67,17.9,,,,,,,,,,,,,,,,,0,09
613,1345.0,2012,77.0,61.19,27.29,56.9,8.9,21.71,13.52,20.9,11.19,23.29,15.19,9.19,6.76,3.33,16.9,,,,,,,,,,,,,,,,,1,10
614,1301.0,2012,75.73,62.68,27.09,56.82,5.77,15.59,15.77,21.23,11.86,26.45,17.41,12.14,7.0,4.27,15.36,,,,,,,,,,,,,,,,,2,11
615,1143.0,2012,73.38,55.67,27.29,54.29,4.79,12.21,14.0,18.96,9.38,26.29,17.21,11.79,4.67,3.17,13.17,,,,,,,,,,,,,,,,,0,12
616,1378.0,2012,65.53,54.95,23.63,49.37,4.89,13.42,13.37,18.89,10.79,24.16,14.11,12.11,5.26,3.89,13.63,,,,,,,,,,,,,,,,,2,12
617,1325.0,2012,72.58,61.19,25.38,57.19,7.62,21.38,14.19,20.88,12.85,22.42,13.58,12.81,9.31,2.88,18.85,,,,,,,,,,,,,,,,,2,13
618,1125.0,2012,83.38,64.31,28.69,58.23,9.04,23.12,16.96,23.27,11.81,25.62,17.88,11.58,7.38,2.58,17.35,,,,,,,,,,,,,,,,,0,14
619,1178.0,2012,74.85,65.1,25.45,52.95,4.9,14.5,19.05,26.0,11.0,21.55,13.7,12.6,7.95,4.45,19.2,,,,,,,,,,,,,,,,,0,15
620,1249.0,2012,77.52,61.48,27.1,57.1,4.81,11.43,18.52,24.9,12.43,26.57,13.9,11.76,8.24,5.14,16.38,,,,,,,,,,,,,,,,,0,16
621,1436.0,2012,71.83,58.65,24.48,53.3,5.96,16.17,16.91,21.91,11.7,26.04,14.7,12.52,6.78,2.26,17.04,,,,,,,,,,,,,,,,,1,16
622,1246.0,2012,77.22,58.19,27.38,56.44,5.84,15.31,16.62,22.91,12.5,26.97,13.41,11.28,6.22,8.88,14.38,,,,,,,,,,,,,,,,,6,01
623,1181.0,2012,79.48,66.37,25.93,55.48,8.48,21.81,19.15,27.15,11.81,25.85,12.74,12.26,6.22,4.15,18.22,,,,,,,,,,,,,,,,,0,02
624,1124.0,2012,75.96,61.77,26.27,55.0,7.19,18.04,16.23,21.58,11.85,25.08,15.04,13.92,7.54,5.19,17.08,,,,,,,,,,,,,,,,,3,03
625,1231.0,2012,81.44,62.96,26.76,53.48,6.76,14.76,21.16,27.64,11.08,24.88,14.56,12.48,7.52,3.76,17.68,,,,,,,,,,,,,,,,,2,04
626,1455.0,2012,78.42,60.42,27.92,55.27,7.19,18.15,15.38,20.19,10.04,26.92,15.27,11.69,5.92,3.92,16.12,,,,,,,,,,,,,,,,,0,05
627,1424.0,2012,79.5,63.75,28.12,59.17,8.79,22.92,14.46,21.04,12.21,27.42,19.25,14.5,9.17,5.46,17.12,,,,,,,,,,,,,,,,,0,06
628,1323.0,2012,71.91,57.95,24.32,52.5,7.45,19.23,15.82,21.68,9.86,26.14,16.95,9.64,4.95,3.82,12.73,,,,,,,,,,,,,,,,,0,07
629,1235.0,2012,76.55,63.59,25.5,53.32,9.5,23.45,16.05,23.45,10.09,26.91,15.45,12.64,5.95,3.09,15.41,,,,,,,,,,,,,,,,,1,08
630,1163.0,2012,74.3,61.15,27.3,55.15,5.85,15.5,13.85,21.1,11.85,27.1,14.75,12.85,6.7,7.75,13.4,,,,,,,,,,,,,,,,,0,09
631,1462.0,2012,73.86,63.05,26.19,55.19,4.67,13.14,16.81,24.62,11.33,26.67,14.14,12.43,6.33,4.29,18.19,,,,,,,,,,,,,,,,,2,10
632,1160.0,2012,68.71,58.24,23.0,50.81,5.71,16.29,17.0,22.95,9.52,27.29,11.9,12.19,5.57,3.48,16.05,,,,,,,,,,,,,,,,,1,11
633,1433.0,2012,70.54,58.46,23.96,56.39,7.57,21.86,15.04,21.86,12.46,21.25,12.57,11.32,11.46,3.79,17.96,,,,,,,,,,,,,,,,,1,12
634,1308.0,2012,80.67,65.21,27.5,55.33,4.58,13.21,21.08,31.33,14.21,27.04,14.5,14.92,6.5,4.29,17.17,,,,,,,,,,,,,,,,,0,13
635,1355.0,2012,78.56,62.52,26.48,55.08,8.0,19.64,17.6,23.64,9.48,24.52,14.44,9.76,6.84,2.08,16.04,,,,,,,,,,,,,,,,,0,14
636,1250.0,2012,76.36,61.4,25.84,56.16,7.72,20.16,16.96,22.0,10.08,25.92,13.48,11.56,8.16,3.08,16.52,,,,,,,,,,,,,,,,,1,15
637,1290.0,2012,72.95,62.71,24.9,58.48,8.14,23.81,15.0,23.0,14.24,25.29,14.14,15.05,9.38,2.71,19.52,,,,,,,,,,,,,,,,,0,16
638,1443.0,2012,67.67,61.6,21.87,51.33,5.27,16.47,18.67,26.53,11.73,24.47,11.67,15.6,5.53,4.27,17.47,,,,,,,,,,,,,,,,,1,16
639,1277.0,2012,75.19,57.19,26.89,53.78,5.67,15.15,15.74,22.52,11.11,26.96,16.56,12.44,7.7,4.63,16.78,,,,,,,,,,,,,,,,,2,01
640,1281.0,2012,81.5,63.87,28.57,55.03,8.33,20.33,16.03,21.07,8.97,23.43,16.53,10.2,8.2,2.97,13.37,,,,,,,,,,,,,,,,,0,02
641,1266.0,2012,79.48,64.0,27.44,57.08,5.76,16.24,18.84,25.68,11.28,24.6,18.0,12.48,9.0,4.0,17.36,,,,,,,,,,,,,,,,,2,03
642,1257.0,2012,72.5,59.31,25.31,57.04,6.38,18.77,15.5,22.08,13.19,26.0,14.85,14.88,9.19,5.08,17.08,,,,,,,,,,,,,,,,,4,04
643,1307.0,2012,74.35,56.12,25.73,53.58,7.69,19.46,15.19,21.62,10.12,27.54,16.58,12.73,7.35,3.35,16.77,,,,,,,,,,,,,,,,,1,05
644,1293.0,2012,74.44,62.0,24.7,51.89,7.33,18.07,17.7,24.22,10.78,22.48,12.52,13.81,8.04,4.33,18.04,,,,,,,,,,,,,,,,,1,06
645,1196.0,2012,80.39,61.74,27.52,57.35,10.65,25.96,14.7,20.87,11.52,24.74,16.52,10.09,7.13,3.09,15.09,,,,,,,,,,,,,,,,,3,07
646,1272.0,2012,76.77,59.19,27.62,53.96,5.42,14.23,16.12,22.58,9.27,25.77,15.69,12.58,8.42,6.04,18.46,,,,,,,,,,,,,,,,,0,08
647,1387.0,2012,70.42,53.42,24.71,52.42,7.5,18.96,13.5,18.67,9.92,23.38,14.75,11.29,7.17,3.42,15.83,,,,,,,,,,,,,,,,,1,09
648,1438.0,2012,66.68,51.23,23.73,49.14,5.36,14.18,13.86,19.09,8.05,25.64,13.14,10.64,6.77,3.0,15.45,,,,,,,,,,,,,,,,,0,10
649,1161.0,2012,75.5,63.55,25.05,49.25,6.05,14.5,19.35,24.75,7.9,24.75,13.5,12.6,5.95,2.0,18.85,,,,,,,,,,,,,,,,,0,11
650,1253.0,2012,74.17,59.43,25.96,54.74,6.91,19.04,15.35,23.48,11.61,25.09,14.43,11.91,6.96,2.61,14.09,,,,,,,,,,,,,,,,,0,12
651,1172.0,2012,78.92,63.54,27.12,58.88,7.62,22.0,17.04,22.54,12.38,27.42,13.38,11.42,5.75,4.0,19.83,,,,,,,,,,,,,,,,,0,13
652,1140.0,2012,82.22,63.3,28.96,59.78,7.83,20.17,16.48,22.78,9.83,29.48,18.87,12.26,8.39,4.39,17.09,,,,,,,,,,,,,,,,,1,14
653,1233.0,2012,85.84,70.16,32.28,62.24,8.08,20.28,13.2,18.64,11.0,24.28,20.2,12.0,7.64,2.12,15.8,,,,,,,,,,,,,,,,,0,14
654,1313.0,2012,72.54,63.96,25.29,53.88,4.96,15.54,17.0,25.29,10.96,25.79,12.46,14.42,6.5,5.12,18.83,,,,,,,,,,,,,,,,,1,15
655,1254.0,2012,86.04,75.68,28.6,58.0,6.84,17.44,22.0,29.52,11.8,27.6,15.84,15.08,6.0,3.44,14.68,,,,,,,,,,,,,,,,,0,16
656,1231.0,2013,82.81,60.11,27.81,55.44,7.56,18.15,19.63,26.56,12.56,27.33,15.26,13.15,7.7,3.89,16.96,,,,,,,,,,,,,,,,,2,01
657,1274.0,2013,71.89,58.63,25.67,53.63,7.11,18.81,13.44,19.44,9.85,26.37,12.07,10.93,6.44,4.85,14.33,,,,,,,,,,,,,,,,,2,02
658,1266.0,2013,72.87,61.09,25.57,52.7,4.26,13.91,17.48,23.43,11.3,24.22,15.96,12.96,7.3,3.7,16.04,,,,,,,,,,,,,,,,,3,03
659,1393.0,2013,75.54,57.15,27.19,59.15,6.58,18.5,14.58,21.08,14.42,25.69,16.04,12.38,9.58,6.73,15.08,,,,,,,,,,,,,,,,,4,04
660,1424.0,2013,74.25,61.21,25.71,56.83,6.42,18.75,16.42,23.0,12.08,29.04,16.83,14.0,7.67,6.08,16.29,,,,,,,,,,,,,,,,,0,05
661,1139.0,2013,72.12,61.6,24.8,53.68,6.92,19.28,15.6,21.84,11.72,25.0,13.44,12.52,6.2,2.44,18.24,,,,,,,,,,,,,,,,,1,06
662,1228.0,2013,72.57,60.62,25.14,57.24,8.71,24.48,13.57,19.0,11.81,22.95,11.57,11.76,7.1,4.24,16.81,,,,,,,,,,,,,,,,,1,07
663,1301.0,2013,81.38,67.79,28.88,56.62,5.71,13.88,17.92,25.46,11.17,26.54,15.58,12.21,6.88,4.62,14.08,,,,,,,,,,,,,,,,,0,08
664,1396.0,2013,74.35,64.96,25.61,56.83,7.13,20.57,16.0,22.7,11.43,24.26,15.48,12.04,8.43,3.96,15.65,,,,,,,,,,,,,,,,,1,09
665,1160.0,2013,71.43,59.52,24.67,52.38,5.52,14.57,16.57,24.52,10.67,27.57,10.57,13.48,7.81,3.52,14.0,,,,,,,,,,,,,,,,,0,10
666,1137.0,2013,68.15,56.04,24.33,52.78,4.56,12.33,14.93,19.7,9.15,27.19,13.7,9.22,3.67,4.07,14.22,,,,,,,,,,,,,,,,,0,11
667,1143.0,2013,69.7,58.95,25.5,54.9,4.4,13.65,14.3,18.8,10.55,27.5,15.45,12.5,5.55,5.0,14.8,,,,,,,,,,,,,,,,,1,12
668,1285.0,2013,71.04,61.78,24.09,49.87,6.78,17.74,16.09,20.96,7.61,23.43,13.09,12.04,6.13,3.35,15.43,,,,,,,,,,,,,,,,,0,13
669,1172.0,2013,75.56,58.6,25.52,52.76,7.64,20.56,16.88,20.92,8.72,26.08,14.32,11.0,5.8,3.0,16.76,,,,,,,,,,,,,,,,,0,14
670,1334.0,2013,70.9,61.9,24.6,50.3,6.6,14.65,15.1,21.55,8.4,22.85,15.75,10.7,5.6,1.35,16.75,,,,,,,,,,,,,,,,,0,15
671,1241.0,2013,68.15,58.75,23.95,54.55,5.9,16.65,14.35,20.0,10.25,24.35,12.95,9.9,8.1,4.35,16.35,,,,,,,,,,,,,,,,,1,16
672,1254.0,2013,82.9,70.95,28.3,54.85,8.2,19.2,18.1,26.25,11.55,26.5,16.9,14.75,6.7,3.85,17.95,,,,,,,,,,,,,,,,,0,16
673,1242.0,2013,77.24,59.41,27.31,55.38,6.14,16.31,16.48,22.17,10.59,29.14,16.45,13.59,7.41,6.93,16.34,,,,,,,,,,,,,,,,,2,01
674,1207.0,2013,66.68,53.52,23.64,50.92,5.84,16.08,13.56,19.72,9.12,24.6,15.2,12.08,7.96,4.08,15.88,,,,,,,,,,,,,,,,,0,02
675,1196.0,2013,74.31,50.23,27.12,54.19,8.54,21.88,11.54,16.62,10.81,25.23,15.85,10.85,7.35,3.69,13.62,,,,,,,,,,,,,,,,,3,03
676,1276.0,2013,77.28,60.52,28.32,56.84,7.72,19.64,12.92,17.92,10.72,24.64,15.32,8.76,6.16,2.76,12.08,,,,,,,,,,,,,,,,,5,04
677,1433.0,2013,81.77,63.0,29.62,63.58,8.81,24.27,13.73,19.23,13.65,20.92,16.27,11.81,13.54,3.58,19.77,,,,,,,,,,,,,,,,,1,05
678,1417.0,2013,77.72,66.48,28.6,60.52,4.64,13.12,15.88,21.6,11.04,26.6,16.68,10.84,8.6,3.92,14.24,,,,,,,,,,,,,,,,,0,06
679,1361.0,2013,72.0,57.9,25.25,53.8,7.05,18.2,14.45,21.15,9.65,27.5,13.45,12.5,6.15,5.1,14.15,,,,,,,,,,,,,,,,,1,07
680,1314.0,2013,81.04,65.0,29.87,65.09,8.13,20.43,13.17,19.61,13.91,26.87,19.13,12.13,8.52,3.65,14.3,,,,,,,,,,,,,,,,,1,08
681,1437.0,2013,73.42,61.74,22.63,52.16,7.53,19.74,20.63,28.79,11.89,25.47,13.32,14.47,8.37,3.16,17.58,,,,,,,,,,,,,,,,,0,09
682,1328.0,2013,74.95,62.65,25.7,57.3,5.5,15.35,18.05,22.65,11.55,26.2,13.4,11.75,7.25,3.0,17.3,,,,,,,,,,,,,,,,,0,10
683,1278.0,2013,74.95,58.0,26.15,55.25,5.05,15.35,17.6,25.35,15.75,25.15,16.85,13.2,9.15,6.05,16.6,,,,,,,,,,,,,,,,,1,11
684,1103.0,2013,73.2,59.24,26.08,55.48,7.04,20.28,14.0,21.52,12.32,25.72,15.84,13.8,7.24,5.52,17.32,,,,,,,,,,,,,,,,,0,12
685,1355.0,2013,75.14,62.64,25.82,53.82,7.95,18.86,15.55,20.05,8.68,25.91,14.77,10.0,5.45,1.91,13.77,,,,,,,,,,,,,,,,,0,13
686,1322.0,2013,80.42,68.37,28.63,61.42,6.05,18.89,17.11,25.16,13.26,26.0,16.05,13.42,9.58,4.47,18.58,,,,,,,,,,,,,,,,,0,14
687,1195.0,2013,72.95,60.32,26.09,55.91,5.95,17.86,14.82,22.05,11.5,25.91,13.18,13.14,9.23,3.77,16.95,,,,,,,,,,,,,,,,,2,15
688,1443.0,2013,71.84,61.89,25.26,54.0,6.95,18.26,14.37,20.42,11.26,25.84,13.11,13.68,6.47,3.84,17.47,,,,,,,,,,,,,,,,,0,16
689,1257.0,2013,74.0,55.0,25.97,57.38,6.03,17.83,16.03,22.0,13.62,23.93,15.21,12.52,10.93,4.45,17.14,,,,,,,,,,,,,,,,,6,01
690,1181.0,2013,79.37,62.22,27.59,56.11,8.15,18.48,16.04,22.19,9.7,24.85,15.37,10.89,6.44,4.11,17.11,,,,,,,,,,,,,,,,,3,02
691,1277.0,2013,69.29,56.54,24.62,51.54,4.79,13.96,15.25,21.21,10.21,26.17,13.42,12.71,8.54,4.04,15.83,,,,,,,,,,,,,,,,,2,03
692,1387.0,2013,69.81,54.89,23.41,50.0,5.7,16.37,17.3,24.52,8.3,24.37,13.19,11.22,7.85,3.26,16.93,,,,,,,,,,,,,,,,,1,04
693,1329.0,2013,74.5,59.33,25.38,55.21,5.88,16.83,17.88,23.75,10.71,26.83,12.46,12.79,7.75,4.96,17.04,,,,,,,,,,,,,,,,,0,05
694,1272.0,2013,76.63,63.4,27.63,57.67,6.3,16.7,15.07,22.23,12.17,26.13,17.87,14.1,9.1,6.37,17.07,,,,,,,,,,,,,,,,,1,06
695,1166.0,2013,78.19,60.56,27.59,52.11,9.33,20.67,13.67,17.85,8.04,27.7,18.37,12.41,5.19,2.59,15.33,,,,,,,,,,,,,,,,,1,07
696,1161.0,2013,74.78,60.26,25.57,54.61,5.13,14.83,18.52,25.57,13.7,25.96,13.83,10.26,5.04,1.65,16.17,,,,,,,,,,,,,,,,,1,08
697,1281.0,2013,80.17,61.83,28.43,59.3,6.7,18.09,16.61,22.3,14.04,28.74,14.78,12.3,6.91,3.65,15.48,,,,,,,,,,,,,,,,,0,09
698,1153.0,2013,73.64,57.55,25.36,59.59,7.09,21.36,15.82,24.14,15.36,27.27,13.45,13.0,8.23,7.14,17.77,,,,,,,,,,,,,,,,,0,10
699,1292.0,2013,73.68,56.0,25.93,53.54,5.79,14.43,16.04,23.18,11.5,25.11,14.93,13.5,7.29,3.75,20.29,,,,,,,,,,,,,,,,,0,11
700,1388.0,2013,77.31,60.69,26.73,55.23,7.58,19.62,16.27,21.85,12.27,25.69,15.35,11.65,6.31,3.23,17.12,,,,,,,,,,,,,,,,,1,11
701,1332.0,2013,75.96,62.19,26.88,57.15,5.31,15.31,16.88,22.81,11.92,25.77,13.88,14.5,8.58,4.08,17.0,,,,,,,,,,,,,,,,,2,12
702,1308.0,2013,70.74,59.61,25.13,51.35,4.0,11.61,16.48,25.09,11.3,26.43,11.65,14.39,5.7,6.0,13.87,,,,,,,,,,,,,,,,,0,13
703,1434.0,2013,74.96,61.16,25.16,49.72,7.92,19.84,16.72,22.28,9.12,24.24,15.12,13.88,6.6,3.56,16.88,,,,,,,,,,,,,,,,,0,14
704,1107.0,2013,66.71,56.33,22.54,50.17,6.46,16.83,15.17,20.54,9.83,24.38,11.83,13.04,6.21,2.08,15.5,,,,,,,,,,,,,,,,,0,15
705,1251.0,2013,74.17,64.58,24.17,50.83,6.5,15.0,19.33,24.75,8.83,28.08,11.33,13.17,4.75,3.92,18.42,,,,,,,,,,,,,,,,,0,16
706,1299.0,2013,68.11,57.39,22.56,50.56,5.78,17.83,17.22,25.72,10.89,26.33,11.72,15.56,7.33,5.33,19.22,,,,,,,,,,,,,,,,,1,16
707,1211.0,2013,77.37,58.5,27.53,55.1,6.33,17.13,15.97,22.53,11.6,26.03,14.93,11.13,8.1,2.83,15.77,,,,,,,,,,,,,,,,,1,01
708,1326.0,2013,71.19,54.0,25.77,54.27,6.08,16.54,13.58,19.42,10.38,26.0,14.15,10.31,6.88,4.62,14.69,,,,,,,,,,,,,,,,,3,02
709,1307.0,2013,69.14,59.17,22.31,51.62,6.38,17.55,18.14,24.86,9.55,26.1,14.69,11.14,5.93,4.03,15.31,,,,,,,,,,,,,,,,,0,03
710,1243.0,2013,71.12,58.69,25.5,57.42,6.81,18.27,13.31,19.15,14.38,22.12,16.81,11.69,7.08,3.73,18.27,,,,,,,,,,,,,,,,,0,04
711,1458.0,2013,71.17,52.65,25.61,56.22,7.61,20.96,12.35,18.83,11.7,27.39,14.39,9.43,5.96,5.0,12.83,,,,,,,,,,,,,,,,,0,05
712,1112.0,2013,74.72,60.28,25.24,54.92,7.76,21.32,16.48,21.96,11.52,25.52,14.16,13.04,7.24,4.08,16.44,,,,,,,,,,,,,,,,,2,06
713,1323.0,2013,75.0,60.96,26.96,55.04,7.16,17.4,13.92,19.36,10.56,27.32,18.24,11.0,5.16,3.92,13.44,,,,,,,,,,,,,,,,,0,07
714,1338.0,2013,72.67,51.67,26.67,53.46,4.88,12.83,14.46,21.08,13.0,24.17,17.58,11.17,6.92,4.29,15.96,,,,,,,,,,,,,,,,,0,08
715,1455.0,2013,71.73,58.35,25.31,55.81,6.62,19.65,14.5,21.31,13.38,26.38,14.62,12.73,7.88,4.88,17.04,,,,,,,,,,,,,,,,,4,09
716,1235.0,2013,82.14,64.95,28.64,59.05,9.41,24.77,15.45,21.14,12.05,28.5,17.59,13.09,6.91,3.5,15.5,,,,,,,,,,,,,,,,,1,10
717,1125.0,2013,79.38,61.5,28.0,55.08,8.38,21.29,15.0,20.21,9.12,23.5,16.38,13.21,10.04,3.17,17.92,,,,,,,,,,,,,,,,,0,11
718,1279.0,2013,80.31,64.12,27.62,60.58,6.88,20.23,18.19,26.73,12.42,26.0,13.65,11.15,8.88,5.19,16.54,,,,,,,,,,,,,,,,,1,12
719,1129.0,2013,74.89,62.68,26.05,55.0,8.0,20.0,14.79,19.05,9.79,24.05,13.53,11.74,7.21,2.0,18.0,,,,,,,,,,,,,,,,,0,13
720,1247.0,2013,76.19,62.57,26.43,56.0,8.52,20.76,14.81,19.33,9.52,22.29,16.29,11.9,8.48,3.9,14.43,,,,,,,,,,,,,,,,,3,13
721,1217.0,2013,72.61,61.61,24.11,47.39,6.78,16.44,17.61,24.61,7.44,21.89,13.89,12.89,7.61,4.5,14.94,,,,,,,,,,,,,,,,,1,14
722,1233.0,2013,82.95,72.0,28.75,58.95,9.6,22.5,15.85,20.55,10.5,24.1,17.3,11.65,6.25,3.35,16.2,,,,,,,,,,,,,,,,,0,15
723,1380.0,2013,70.25,54.45,24.0,53.5,7.1,18.15,15.15,21.75,9.85,27.45,11.65,10.35,7.45,4.6,16.4,,,,,,,,,,,,,,,,,0,16
724,1438.0,2014,67.5,52.39,23.96,50.96,6.0,15.5,13.57,20.89,10.82,25.11,14.0,9.86,5.64,3.82,15.32,,,,,,,,,,,,,,,,,2,01
725,1437.0,2014,80.0,64.0,26.32,56.36,9.07,25.0,18.29,25.68,11.54,26.54,16.25,12.0,7.21,4.29,19.75,,,,,,,,,,,,,,,,,1,02
726,1235.0,2014,85.19,70.81,30.12,61.31,8.46,22.81,16.5,23.65,9.19,30.0,19.62,9.88,5.88,3.12,16.96,,,,,,,,,,,,,,,,,2,03
727,1277.0,2014,80.38,64.5,28.77,58.5,8.31,20.23,14.54,20.73,11.27,27.12,18.15,11.08,7.58,5.19,18.69,,,,,,,,,,,,,,,,,3,04
728,1153.0,2014,72.37,57.59,25.33,56.41,6.0,17.15,15.7,22.0,13.19,23.48,13.89,10.67,7.93,6.07,17.19,,,,,,,,,,,,,,,,,0,05
729,1314.0,2014,79.74,66.78,28.52,59.26,4.35,11.74,18.35,28.04,13.7,26.52,16.74,12.04,7.26,5.13,19.87,,,,,,,,,,,,,,,,,1,06
730,1163.0,2014,75.77,61.12,25.96,54.62,7.62,17.77,16.23,21.31,9.96,26.0,13.42,11.58,7.46,6.42,17.54,,,,,,,,,,,,,,,,,6,07
731,1272.0,2014,79.23,64.82,28.91,58.23,5.45,15.27,15.95,24.82,12.68,25.95,17.86,13.36,9.23,4.86,17.0,,,,,,,,,,,,,,,,,1,08
732,1203.0,2014,76.96,64.25,26.58,54.33,6.21,15.54,17.58,26.54,11.67,26.46,14.88,13.08,7.54,4.46,17.5,,,,,,,,,,,,,,,,,0,09
733,1386.0,2014,73.5,63.08,25.17,51.0,7.83,18.46,15.33,23.62,8.54,27.29,14.83,12.42,4.83,4.67,14.62,,,,,,,,,,,,,,,,,0,10
734,1344.0,2014,76.61,66.48,25.26,55.74,6.39,17.96,19.7,24.91,11.83,24.91,14.48,11.13,5.65,5.35,16.87,,,,,,,,,,,,,,,,,0,11
735,1217.0,2014,75.68,60.2,25.4,51.64,5.72,14.16,19.16,26.0,10.0,24.52,15.08,11.8,7.4,5.0,17.44,,,,,,,,,,,,,,,,,1,12
736,1174.0,2014,82.24,73.48,27.48,59.76,7.12,19.84,20.16,28.28,10.88,26.48,11.48,8.92,6.28,3.6,18.2,,,,,,,,,,,,,,,,,0,13
737,1300.0,2014,74.27,57.0,24.54,52.54,5.23,15.23,19.96,27.65,11.46,23.88,14.81,11.27,7.81,4.19,19.73,,,,,,,,,,,,,,,,,0,14
738,1454.0,2014,75.4,66.7,24.0,52.0,7.95,21.15,19.45,26.05,9.95,25.2,14.1,13.3,5.85,2.25,18.65,,,,,,,,,,,,,,,,,0,15
739,1157.0,2014,72.89,64.28,25.44,56.94,6.06,17.06,15.94,22.33,12.5,28.39,10.0,13.06,5.78,3.22,17.78,,,,,,,,,,,,,,,,,0,16
740,1196.0,2014,71.5,57.69,24.53,53.0,7.03,19.06,15.41,23.25,11.88,24.09,13.72,11.19,7.22,2.94,16.22,,,,,,,,,,,,,,,,,4,01
741,1242.0,2014,83.04,68.12,28.62,54.46,5.79,15.79,20.0,28.0,11.17,27.33,16.79,12.62,5.83,5.79,19.96,,,,,,,,,,,,,,,,,1,02
742,1393.0,2014,69.67,58.07,24.56,54.19,5.26,14.85,15.3,21.74,13.0,22.22,12.33,9.33,8.33,5.04,15.81,,,,,,,,,,,,,,,,,1,03
743,1417.0,2014,85.58,68.42,30.62,58.92,6.42,15.15,17.92,23.73,9.96,26.38,18.5,10.08,9.5,3.19,16.65,,,,,,,,,,,,,,,,,2,04
744,1433.0,2014,77.23,61.73,26.85,61.65,7.85,21.35,15.69,23.08,14.38,24.38,13.92,12.15,11.46,4.38,18.54,,,,,,,,,,,,,,,,,0,05
745,1326.0,2014,71.6,55.8,24.6,53.52,6.16,17.84,16.24,23.48,10.48,25.04,12.4,10.56,7.56,4.84,15.56,,,,,,,,,,,,,,,,,0,06
746,1307.0,2014,77.15,65.33,26.0,55.19,6.37,18.0,18.78,26.37,10.93,28.48,16.33,10.52,5.04,5.11,16.56,,,,,,,,,,,,,,,,,0,07
747,1160.0,2014,76.13,65.0,24.61,52.87,5.7,16.7,21.22,29.22,11.35,27.96,12.74,13.0,6.3,3.74,16.26,,,,,,,,,,,,,,,,,0,08
748,1338.0,2014,77.96,62.4,27.08,55.72,5.12,14.16,18.68,25.64,12.36,25.16,17.04,10.84,7.68,2.96,17.64,,,,,,,,,,,,,,,,,1,09
749,1390.0,2014,77.19,63.52,26.48,53.62,6.48,15.86,17.76,25.48,9.33,26.67,13.29,10.67,5.86,4.67,16.19,,,,,,,,,,,,,,,,,2,10
750,1173.0,2014,76.65,64.7,26.61,54.83,6.7,16.83,16.74,24.43,11.78,24.17,13.91,11.35,6.09,2.74,20.39,,,,,,,,,,,,,,,,,3,11
751,1372.0,2014,76.93,62.62,26.48,56.76,7.14,20.14,16.83,23.38,13.03,20.9,16.69,10.83,7.17,3.24,20.9,,,,,,,,,,,,,,,,,1,12
752,1409.0,2014,74.67,60.62,24.9,54.14,5.76,16.71,19.1,27.71,11.1,26.05,12.57,11.29,7.33,3.76,19.1,,,,,,,,,,,,,,,,,0,13
753,1444.0,2014,76.5,66.23,24.91,50.5,6.05,16.73,20.64,28.14,9.68,25.91,11.45,13.73,5.41,3.23,17.36,,,,,,,,,,,,,,,,,0,14
754,1184.0,2014,80.82,69.05,26.27,51.59,9.73,23.36,18.55,24.5,6.68,18.91,15.23,10.32,8.45,1.95,20.41,,,,,,,,,,,,,,,,,0,15
755,1107.0,2014,72.17,60.72,23.28,50.06,6.22,14.33,19.39,25.22,10.56,25.28,11.83,13.0,6.78,3.39,17.11,,,,,,,,,,,,,,,,,1,16
756,1291.0,2014,82.25,72.56,27.75,57.31,8.75,21.81,18.0,23.56,10.31,23.94,12.12,11.69,7.12,3.0,17.06,,,,,,,,,,,,,,,,,0,16
757,1455.0,2014,74.94,59.88,24.73,54.09,6.85,19.73,18.64,25.58,11.88,26.73,13.36,10.45,6.85,5.12,16.91,,,,,,,,,,,,,,,,,1,01
758,1276.0,2014,77.96,62.96,26.84,53.64,9.28,22.08,15.0,19.92,8.6,23.68,15.72,8.88,5.4,2.64,14.0,,,,,,,,,,,,,,,,,3,02
759,1181.0,2014,80.73,63.27,26.88,56.31,9.08,22.31,17.88,24.27,12.12,23.5,15.23,9.58,7.46,3.27,17.73,,,,,,,,,,,,,,,,,0,03
760,1257.0,2014,84.24,58.38,29.59,60.83,8.31,21.31,16.76,25.62,13.72,24.9,16.45,9.72,10.66,4.66,18.97,,,,,,,,,,,,,,,,,2,04
761,1387.0,2014,71.8,60.08,24.84,54.76,5.88,17.6,16.24,23.0,9.72,26.44,14.48,12.4,7.48,4.4,17.12,,,,,,,,,,,,,,,,,1,05
762,1269.0,2014,78.92,69.54,28.08,59.29,5.75,15.25,17.0,24.67,12.29,26.83,16.17,13.33,7.08,5.71,19.17,,,,,,,,,,,,,,,,,0,06
763,1400.0,2014,76.22,64.87,26.22,58.0,5.09,14.74,18.7,28.39,14.43,28.57,12.91,12.26,5.7,6.3,18.57,,,,,,,,,,,,,,,,,1,07
