,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppORB,DRB,oppDRB,Wins,Seed
659,1393,2013,71.34,60.09,25.69,20.34,58.37,54.0,6.06,6.4,13.91,13.0,20.6,19.17,12.63,15.46,14.54,12.69,24.2,21.94,4,04
660,1424,2013,71.09,63.58,24.94,22.79,57.12,58.45,6.48,5.88,14.73,12.12,20.85,17.36,14.06,12.85,11.76,10.52,28.09,23.33,0,05
661,1139,2013,68.42,63.52,23.94,22.24,53.36,53.24,6.55,5.42,14.0,13.61,20.33,19.45,13.27,11.24,11.61,8.76,24.88,20.42,1,06
662,1228,2013,68.64,65.42,23.94,22.67,57.94,52.82,7.7,6.33,13.06,13.76,18.09,19.52,11.48,14.42,11.85,10.94,21.45,24.0,1,07
663,1301,2013,77.53,70.06,28.12,25.74,56.91,61.62,5.29,5.94,16.0,12.65,23.44,17.29,12.35,11.62,11.44,12.53,25.38,21.35,0,08
664,1396,2013,72.75,68.09,25.19,24.25,58.59,55.81,7.28,5.88,15.09,13.72,20.81,18.94,10.97,13.69,11.34,10.84,23.09,25.03,1,09
665,1160,2013,68.16,63.78,23.69,23.53,54.28,58.31,5.41,6.75,15.38,9.97,22.47,14.41,13.25,12.94,11.59,11.25,25.62,22.56,0,10
666,1137,2013,67.25,57.69,24.09,20.75,52.91,54.78,4.62,5.22,14.44,10.97,19.34,15.72,9.44,8.94,9.03,8.66,27.12,21.5,0,11
667,1143,2013,67.55,64.39,25.32,23.1,56.77,58.39,4.03,5.77,12.87,12.42,17.74,17.9,12.55,11.06,10.97,11.55,26.23,22.45,1,12
668,1285,2013,70.48,65.66,23.86,23.41,50.48,54.1,6.76,5.45,16.0,13.38,20.86,19.0,12.31,12.07,7.38,10.34,23.45,22.0,0,13
669,1172,2013,73.09,62.0,24.56,21.81,53.16,52.81,7.5,4.47,16.47,13.91,20.56,19.28,11.0,12.28,9.03,9.47,24.44,21.88,0,14
670,1334,2013,66.84,65.0,23.22,22.0,52.06,51.06,6.47,6.78,13.94,14.22,19.91,20.03,11.22,12.75,9.41,9.78,22.16,22.56,0,15
671,1241,2013,65.18,64.35,22.53,22.0,53.62,51.5,5.74,6.15,14.38,14.21,20.53,20.5,11.18,13.82,10.0,9.97,22.71,24.26,1,16
672,1254,2013,79.45,76.39,27.09,28.24,56.03,60.3,7.36,6.88,17.91,13.03,25.97,19.24,14.39,13.03,11.79,11.79,23.61,21.79,0,16
673,1242,2013,75.38,61.47,26.62,20.88,55.47,58.03,6.03,6.44,16.12,13.26,22.0,19.24,13.68,12.85,10.97,11.41,28.15,21.06,2,01
674,1207,2013,64.58,55.74,23.0,19.42,50.42,51.61,5.87,5.35,12.71,11.55,18.68,17.35,12.68,14.23,9.23,10.81,23.71,20.94,0,02
675,1196,2013,71.64,53.7,26.21,19.3,54.52,51.15,8.39,5.09,10.82,10.0,15.88,15.45,11.12,14.0,10.55,9.82,24.52,20.45,3,03
676,1276,2013,74.38,62.94,27.66,23.78,57.56,56.5,7.34,6.56,11.72,8.81,16.5,12.94,9.22,12.12,10.59,10.22,24.31,22.0,5,04
677,1433,2013,77.32,64.79,28.0,22.5,62.35,50.65,7.94,5.62,13.38,14.18,19.09,20.76,11.82,19.85,13.88,11.15,20.94,23.62,1,05
678,1417,2013,74.74,68.94,27.68,26.32,60.82,62.35,4.91,6.15,14.47,10.15,20.03,15.24,11.06,14.12,10.82,13.15,25.47,25.0,0,06
679,1361,2013,68.27,61.17,24.27,21.97,56.17,56.33,5.9,5.8,13.83,11.43,20.23,16.73,11.93,12.2,10.8,10.07,25.87,23.5,1,07
680,1314,2013,76.18,69.12,28.33,25.52,64.58,60.27,7.33,6.85,12.18,11.24,18.09,16.09,12.27,15.18,13.7,11.27,25.15,25.36,1,08
681,1437,2013,67.44,64.94,21.19,21.62,51.22,53.59,6.09,7.03,18.97,14.66,26.28,21.72,15.62,14.97,11.16,10.56,24.97,22.81,0,09
682,1328,2013,71.13,66.19,25.16,23.74,57.71,56.87,4.97,6.42,15.84,12.29,20.84,17.9,11.84,13.29,11.9,11.35,24.84,23.52,0,10
683,1278,2013,68.44,61.69,23.88,21.22,53.97,53.53,5.22,6.22,15.47,13.03,22.59,18.91,13.81,12.78,14.91,11.75,23.94,18.88,1,11
684,1103,2013,71.94,62.26,25.77,21.55,56.94,54.9,6.94,5.23,13.45,13.94,20.94,19.48,13.74,13.81,13.03,10.71,24.77,21.32,0,12
685,1355,2013,72.65,66.35,25.32,24.97,54.68,55.87,7.84,6.97,14.16,9.45,18.32,13.77,10.55,11.1,9.16,8.71,24.77,22.45,0,13
686,1322,2013,77.96,72.44,27.44,25.96,61.48,59.96,5.74,5.19,17.33,15.33,25.11,24.33,14.0,16.19,13.67,14.37,24.48,25.07,0,14
687,1195,2013,72.34,67.31,26.22,23.62,57.5,57.47,6.62,6.88,13.28,13.19,19.81,18.91,14.66,15.66,11.69,12.0,24.75,23.56,2,15
688,1443,2013,67.0,66.29,23.26,23.32,54.03,54.59,6.53,5.68,13.94,13.97,20.5,20.21,15.06,13.88,11.91,10.71,23.76,22.35,0,16
689,1257,2013,73.56,57.97,25.85,20.47,58.06,52.74,5.82,5.5,16.03,11.53,22.53,17.79,12.68,18.71,13.62,12.12,23.88,21.82,6,01
690,1181,2013,78.28,65.41,27.34,24.0,57.41,57.47,7.75,4.5,15.84,12.91,21.66,18.03,10.72,14.38,9.66,11.84,24.16,23.16,3,02
691,1277,2013,67.5,59.38,24.38,21.22,52.94,53.25,4.97,5.44,13.78,11.5,19.41,17.38,13.16,12.62,11.28,9.94,25.19,20.47,2,03
692,1387,2013,68.7,58.12,23.12,20.91,51.67,50.7,6.15,4.45,16.3,11.85,23.09,18.06,11.48,15.24,9.03,9.39,23.82,23.06,1,04
693,1329,2013,72.38,62.84,24.78,21.66,56.31,55.59,5.56,6.12,17.25,13.41,23.0,19.5,12.41,14.75,10.88,11.31,25.53,23.31,0,05
694,1272,2013,75.85,65.15,27.56,22.97,57.59,56.74,6.18,5.79,14.56,13.41,21.85,19.85,14.62,15.47,12.26,11.26,25.53,21.59,1,06
695,1166,2013,75.38,63.09,26.68,23.5,52.56,57.68,8.76,5.97,13.26,10.12,17.68,14.85,12.26,10.56,8.41,9.94,26.82,20.35,1,07
696,1161,2013,72.26,63.55,24.94,21.87,56.29,52.29,5.13,6.68,17.26,13.13,24.35,19.16,10.71,10.84,14.45,7.74,25.52,20.16,1,08
697,1281,2013,76.24,66.18,27.27,23.85,59.33,59.52,6.3,6.88,15.39,11.61,20.82,17.12,13.24,12.0,13.7,10.94,27.73,20.91,0,09
698,1153,2013,66.64,58.76,23.15,21.12,57.55,54.82,6.82,4.97,13.52,11.55,20.82,17.61,12.82,13.21,14.36,10.91,25.64,22.64,0,10
699,1292,2013,71.24,57.79,25.03,19.79,54.03,50.24,5.36,4.73,15.82,13.48,22.82,21.33,13.79,15.85,12.15,10.09,24.67,20.7,0,11
700,1388,2013,74.88,63.31,26.06,21.78,55.25,52.0,7.84,5.53,14.91,14.22,20.41,19.56,11.94,11.53,11.94,8.28,24.88,20.16,1,11
701,1332,2013,71.74,63.62,25.47,22.82,56.97,55.35,5.03,5.62,15.76,12.35,22.21,18.12,14.91,15.59,12.24,9.68,25.18,21.65,2,12
702,1308,2013,68.0,62.85,23.85,22.48,51.7,55.85,4.0,5.64,16.3,12.24,24.79,17.21,14.36,12.27,11.79,10.76,25.39,20.58,0,13
703,1434,2013,71.47,62.59,24.25,21.84,49.81,52.47,7.44,4.62,15.53,14.28,21.06,19.62,14.41,12.56,8.94,8.97,23.91,19.34,0,14
704,1107,2013,64.41,60.29,21.82,22.35,49.88,53.0,6.0,6.12,14.76,9.47,20.12,14.5,13.38,12.56,9.85,9.38,23.74,21.24,0,15
705,1251,2013,67.38,70.78,22.69,24.62,53.84,58.0,6.78,5.84,15.22,15.69,20.75,22.34,13.31,10.12,10.06,12.16,24.81,24.28,0,16
706,1299,2013,61.62,61.41,20.56,20.35,51.91,52.97,5.79,6.44,14.71,14.26,22.41,21.88,15.06,15.82,10.65,12.24,24.44,24.59,1,16
707,1211,2013,76.81,59.5,27.31,20.94,54.78,54.81,6.22,6.62,15.97,11.0,22.44,16.19,11.16,13.59,11.47,11.09,25.62,19.16,1,01
708,1326,2013,69.3,57.94,25.09,20.76,55.27,52.58,6.03,6.0,13.09,10.42,18.88,14.94,10.61,13.18,10.67,9.45,24.82,22.36,3,02
709,1307,2013,67.44,60.41,21.97,21.74,51.74,55.97,6.41,7.5,17.09,9.44,23.68,14.12,11.5,12.71,9.38,9.97,25.85,23.12,0,03
710,1243,2013,68.67,61.39,24.67,21.82,57.09,51.15,6.82,4.88,12.52,12.88,18.15,18.88,11.61,14.27,13.39,10.94,21.27,21.42,0,04
711,1458,2013,65.53,55.91,23.76,21.24,55.88,53.91,7.41,3.91,10.59,9.53,16.74,13.79,9.74,11.24,11.5,9.21,25.18,23.74,0,05
712,1112,2013,73.28,63.69,25.03,22.69,55.66,54.62,7.66,5.97,15.56,12.34,20.81,17.53,13.09,13.78,11.53,9.22,24.72,21.03,2,06
713,1323,2013,70.35,63.12,25.59,24.0,55.24,57.41,6.59,5.35,12.59,9.76,17.79,14.18,11.06,10.35,11.12,10.68,25.12,21.47,0,07
714,1338,2013,69.59,55.44,25.56,19.0,53.78,48.41,5.06,5.31,13.41,12.12,20.19,16.91,10.91,13.53,12.94,9.53,22.41,18.75,0,08
715,1455,2013,69.44,60.71,24.59,20.47,55.5,51.21,6.59,6.12,13.68,13.65,19.88,19.15,12.79,13.24,13.15,8.59,25.29,21.41,4,09
716,1235,2013,79.64,71.21,27.58,25.55,60.61,59.88,9.85,6.12,14.64,14.0,20.03,19.39,13.27,13.21,12.27,10.76,26.45,23.24,1,10
717,1125,2013,76.9,64.63,27.63,22.1,55.97,53.47,8.3,6.5,13.33,13.93,18.13,19.73,13.57,17.1,9.37,11.73,22.83,21.47,0,11
718,1279,2013,77.88,67.26,27.21,24.21,62.06,59.06,6.79,6.62,16.68,12.24,24.38,18.5,11.35,15.56,13.09,12.0,25.65,25.68,1,12
719,1129,2013,71.07,66.45,24.79,22.34,55.31,50.41,7.52,6.38,13.97,15.38,18.66,21.59,12.28,13.38,9.72,7.59,23.21,22.62,0,13
720,1247,2013,72.43,65.97,25.73,25.4,57.4,55.73,7.6,4.07,13.37,11.1,18.1,15.97,11.7,14.87,10.1,10.6,21.6,24.07,3,13
721,1217,2013,68.93,64.22,22.7,23.67,47.04,53.41,6.37,4.96,17.15,11.93,23.7,16.41,13.67,13.63,7.15,10.15,21.96,20.26,1,14
722,1233,2013,80.7,75.76,28.27,27.39,61.85,60.97,8.39,8.03,15.76,12.94,20.24,19.55,12.18,14.09,11.55,12.27,24.48,23.61,0,15
723,1380,2013,66.59,58.41,22.66,20.31,52.9,54.66,6.62,4.86,14.66,12.93,21.31,19.24,11.0,13.28,8.83,11.59,25.72,24.21,0,16
724,1438,2014,65.94,55.29,23.06,19.44,50.97,50.56,5.5,5.47,14.32,10.94,21.59,16.35,10.21,11.44,10.91,8.85,24.65,20.47,2,01
725,1437,2014,78.53,66.59,25.75,22.56,56.06,55.34,9.03,6.41,18.0,15.06,25.25,21.41,11.84,13.91,11.28,10.47,25.81,22.78,1,02
726,1235,2014,82.88,73.91,29.27,26.21,62.09,63.24,8.3,7.18,16.03,14.3,23.09,19.67,10.55,11.85,10.21,11.3,28.58,26.15,2,03
727,1277,2014,75.94,65.32,27.26,21.71,57.44,54.24,8.06,6.68,13.35,15.24,19.26,21.21,11.44,12.24,11.06,9.97,26.0,22.0,3,04
728,1153,2014,68.73,58.33,23.76,20.33,55.64,51.55,5.82,5.33,15.39,12.33,21.73,18.18,11.09,14.33,13.36,10.82,22.7,20.85,0,05
729,1314,2014,76.31,69.06,27.72,23.53,59.88,57.19,4.19,6.09,16.69,15.91,26.69,23.91,12.03,13.69,14.06,11.72,25.69,23.16,1,06
730,1163,2014,71.85,63.12,24.38,21.94,54.38,56.65,7.12,5.88,15.97,13.35,21.0,20.09,11.68,12.91,10.09,12.71,25.29,22.21,6,07
731,1272,2014,76.84,70.16,28.03,25.87,59.03,59.42,5.39,5.42,15.39,13.0,23.58,20.0,13.39,14.65,12.68,12.26,24.71,22.42,1,08
732,1203,2014,73.41,66.88,25.44,23.78,54.88,57.5,5.78,6.5,16.75,12.81,25.62,19.25,13.06,13.44,11.81,11.5,25.56,22.16,0,09
733,1386,2014,71.27,66.94,24.64,24.09,52.58,57.58,7.36,6.67,14.64,12.09,22.82,17.64,12.33,10.15,9.61,10.03,26.3,22.97,0,10
734,1344,2014,73.21,69.53,24.15,25.29,56.79,57.24,6.29,5.41,18.62,13.53,23.82,19.65,11.65,11.0,12.44,10.38,24.38,22.62,0,11
735,1217,2014,73.45,61.31,24.69,21.34,52.76,52.0,5.79,5.21,18.28,13.41,25.17,19.0,11.55,14.07,10.38,9.66,23.76,21.48,1,12
736,1174,2014,79.53,75.15,26.94,26.65,60.38,60.56,7.18,6.15,18.47,15.71,26.06,22.88,9.59,11.88,11.12,12.32,25.35,26.59,0,13
737,1300,2014,72.23,59.26,23.9,19.03,52.61,50.19,5.03,5.48,19.39,15.71,26.71,22.74,11.39,15.68,11.45,11.29,23.16,20.87,0,14
738,1454,2014,70.39,70.91,22.79,24.82,53.09,56.33,7.12,5.76,17.7,15.52,24.15,20.79,13.64,12.67,9.79,10.64,23.52,24.39,0,15
739,1157,2014,70.53,69.03,24.67,22.93,57.47,56.8,5.73,7.73,15.47,15.43,22.33,22.2,14.1,12.83,12.7,11.17,26.13,23.83,0,16
740,1196,2014,70.74,57.94,24.38,20.5,52.76,51.38,6.85,5.38,15.12,11.56,22.88,16.76,11.32,13.97,11.68,9.88,24.0,20.97,4,01
741,1242,2014,79.61,70.45,27.39,23.39,55.33,56.27,5.58,6.27,19.24,17.39,27.06,25.76,13.18,11.3,11.79,10.82,26.33,20.0,1,02
742,1393,2014,68.16,59.5,24.06,20.28,55.06,49.19,5.0,6.94,15.03,12.0,21.38,17.94,8.91,13.38,13.19,10.22,22.06,21.41,1,03
743,1417,2014,81.82,70.76,29.06,24.35,59.29,56.79,6.38,8.21,17.32,13.85,23.12,20.65,10.53,14.5,10.09,10.09,25.56,23.32,2,04
744,1433,2014,74.97,64.85,26.24,22.97,62.68,53.47,7.41,4.82,15.09,14.09,22.38,21.15,12.26,18.26,14.15,10.53,23.74,26.21,0,05
745,1326,2014,69.79,59.76,24.09,21.74,53.68,53.65,5.79,5.0,15.82,11.29,22.97,15.91,11.18,14.38,10.09,10.29,24.0,23.5,0,06
746,1307,2014,74.64,66.36,25.09,22.94,54.52,58.97,5.85,7.12,18.61,13.36,25.61,18.42,10.61,9.94,10.64,11.0,27.52,21.76,0,07
747,1160,2014,70.85,67.94,23.5,24.29,53.79,56.65,5.21,7.26,18.65,12.09,26.03,17.32,13.21,12.32,11.59,9.12,25.94,22.21,0,08
748,1338,2014,72.47,62.35,24.85,21.5,53.88,52.12,5.15,5.76,17.62,13.59,24.79,19.26,10.56,12.26,12.15,9.74,23.94,20.03,1,09
749,1390,2014,73.52,68.64,25.27,23.58,54.42,55.7,5.91,6.67,17.06,14.82,24.27,20.61,11.24,11.48,9.67,9.79,25.18,23.12,2,10
750,1173,2014,73.39,67.64,25.67,22.97,55.06,52.3,6.58,5.76,15.48,15.94,22.73,22.58,12.0,12.64,11.64,9.45,23.67,21.67,3,11
751,1372,2014,75.84,63.03,26.23,21.1,56.84,46.19,7.16,4.16,16.23,16.68,22.81,24.26,10.97,15.97,13.0,8.55,20.61,20.74,1,12
752,1409,2014,73.09,67.36,24.67,21.58,55.82,53.55,5.76,6.45,18.0,17.76,26.67,25.88,11.45,14.15,10.79,10.61,25.52,25.09,0,13
753,1444,2014,72.16,68.1,23.71,23.55,50.81,57.0,5.87,6.87,18.87,14.13,26.29,19.87,14.16,12.52,9.65,11.52,24.87,21.1,0,14
754,1184,2014,77.39,71.94,25.55,23.39,52.68,47.81,8.94,6.29,17.35,18.87,23.03,26.42,10.77,16.32,6.87,9.45,18.84,22.97,0,15
755,1107,2014,66.03,63.84,22.44,22.75,51.09,54.34,4.91,6.91,16.25,11.44,21.72,15.84,12.62,11.97,10.34,9.94,24.22,21.59,1,16
756,1291,2014,76.25,77.97,25.66,29.16,58.22,59.12,8.88,4.78,16.06,14.88,21.69,20.31,12.0,13.28,10.06,10.97,22.12,25.44,0,16
757,1455,2014,74.94,59.88,24.73,20.85,54.09,53.06,6.85,5.88,18.64,12.3,25.58,18.88,10.45,11.97,11.88,9.36,26.73,21.64,1,01
758,1276,2014,74.39,65.36,25.61,24.33,53.82,54.7,8.48,5.64,14.7,11.06,19.3,15.09,9.39,10.97,8.85,9.3,22.94,21.73,3,02
759,1181,2014,78.65,67.09,26.68,24.21,57.59,53.38,8.85,3.91,16.44,14.76,22.65,21.47,9.47,12.26,12.0,10.41,22.47,22.24,0,03
760,1257,2014,82.12,60.97,28.91,21.15,61.03,53.68,8.06,4.79,16.24,13.88,24.65,20.5,10.29,17.44,13.71,11.85,24.18,23.06,2,04
761,1387,2014,70.06,61.81,24.29,22.26,54.65,55.26,5.71,4.13,15.77,13.16,22.19,18.97,12.61,14.26,9.94,10.58,25.74,24.06,1,05
762,1269,2014,76.09,70.75,27.25,25.41,59.22,60.28,5.44,5.09,16.16,14.84,23.69,22.12,13.53,13.53,12.19,12.19,26.38,23.31,0,06
763,1400,2014,74.12,70.03,25.79,23.27,59.85,58.45,5.12,7.18,17.42,16.3,26.24,23.67,12.36,11.55,15.06,11.42,26.7,23.15,1,07
764,1246,2014,75.91,66.65,25.18,23.21,55.79,57.53,5.09,5.35,20.47,14.88,30.0,21.74,12.21,11.0,14.65,11.32,26.5,20.03,5,08
765,1243,2014,69.72,65.72,24.34,22.0,55.84,53.88,6.03,4.94,15.0,16.78,22.78,24.5,12.31,12.53,12.41,11.62,23.59,23.03,0,09
766,1113,2014,75.03,68.88,25.28,24.69,56.12,59.47,8.12,5.31,16.34,14.19,23.56,22.03,11.47,12.03,8.44,11.72,27.19,26.44,0,10
767,1234,2014,82.0,70.09,27.97,24.38,60.19,58.88,5.84,7.0,20.22,14.34,27.59,20.5,11.38,13.47,13.72,10.97,26.94,22.28,0,11
768,1397,2014,70.5,61.38,24.41,22.06,55.16,53.5,5.56,4.97,16.12,12.28,22.78,17.69,10.88,10.84,13.72,9.53,25.03,20.84,3,11
769,1301,2014,70.79,69.47,26.26,23.44,57.26,55.24,4.47,5.44,13.79,17.15,20.85,23.79,10.41,11.53,11.94,12.74,22.38,22.38,1,12
770,1462,2014,72.21,67.94,25.64,23.27,54.39,54.48,5.21,6.94,15.73,14.45,22.85,21.7,12.36,11.27,11.15,9.97,24.67,21.55,0,12
771,1264,2014,77.38,70.0,25.16,22.47,55.81,54.81,6.41,5.0,20.66,20.06,31.19,28.78,14.16,15.72,12.75,12.28,24.84,23.88,0,13
772,1273,2014,77.19,67.45,26.65,22.71,57.13,55.48,8.26,6.16,15.65,15.87,21.29,23.06,12.19,13.13,10.97,10.94,25.45,22.68,1,14
773,1459,2014,65.41,63.14,23.76,22.41,54.07,50.03,5.72,4.55,12.17,13.76,18.31,20.03,10.28,12.34,10.55,9.0,21.97,23.31,0,15
774,1142,2014,62.0,64.73,21.73,21.93,53.83,50.03,6.33,5.27,12.2,15.6,17.77,21.47,8.97,10.83,10.73,10.23,20.73,24.07,1,16
775,1411,2014,75.06,72.97,24.84,27.16,54.22,60.84,6.31,6.41,19.06,12.25,26.81,17.91,13.22,10.84,11.28,11.47,25.44,22.44,0,16
776,1112,2014,73.06,58.15,26.24,20.38,56.0,53.5,5.29,4.41,15.29,12.97,23.35,18.44,10.44,12.41,12.59,9.24,26.29,21.21,3,01
777,1458,2014,73.55,64.58,24.21,24.55,52.88,56.82,7.76,4.94,17.36,10.55,23.33,14.7,8.06,9.94,8.79,9.33,24.39,22.73,4,02
778,1166,2014,79.55,67.42,27.48,23.91,55.09,56.67,10.36,6.64,14.21,12.97,18.91,18.67,9.94,9.88,8.45,9.97,25.91,21.67,1,03
779,1361,2014,68.35,57.84,23.55,20.74,55.39,52.32,4.74,5.0,16.52,11.35,24.87,16.65,9.77,13.52,12.9,10.0,23.9,22.81,2,04
780,1328,2014,82.16,75.88,27.62,26.16,61.31,60.16,8.53,7.19,18.38,16.38,24.5,23.09,11.44,12.84,11.88,11.34,25.78,24.91,0,05
781,1124,2014,73.79,68.39,25.0,24.48,55.79,57.33,7.39,6.79,16.39,12.64,24.36,18.73,11.79,10.3,14.18,11.79,24.06,20.36,2,06
782,1332,2014,81.84,74.0,27.41,24.66,58.56,55.81,7.78,5.69,19.25,19.0,25.12,26.78,11.66,13.78,10.78,10.97,23.5,22.06,1,07
783,1211,2014,75.82,64.55,26.64,21.88,54.33,55.64,6.88,5.61,15.67,15.18,22.06,21.33,11.24,11.82,9.64,11.0,26.24,21.79,1,08
784,1329,2014,80.33,69.09,26.42,23.52,56.85,57.79,7.15,6.12,20.33,15.94,28.09,23.09,10.42,14.21,9.55,12.18,25.7,24.94,0,09
785,1140,2014,84.21,77.55,29.27,27.0,62.52,62.79,5.18,7.52,20.48,16.03,29.76,22.58,11.48,12.52,13.3,11.15,27.79,24.67,0,10
786,1304,2014,67.0,64.87,22.45,21.9,52.58,52.13,5.94,5.94,16.16,15.13,22.48,22.45,10.9,12.42,8.81,10.0,24.55,24.97,0,11
787,1295,2014,74.75,67.46,26.57,22.5,52.82,51.61,5.0,6.71,16.61,15.75,22.04,20.89,9.93,11.18,9.14,8.57,22.89,19.93,1,12
788,1308,2014,76.65,67.5,25.79,24.15,53.0,59.53,5.15,4.53,19.91,14.68,29.03,20.09,12.65,10.88,12.03,12.53,25.26,19.68,0,13
789,1418,2014,79.84,76.23,27.39,26.23,59.74,58.13,7.23,5.77,17.84,18.0,26.84,25.65,13.87,13.61,13.65,11.45,24.19,23.61,0,14
790,1110,2014,63.94,58.62,23.03,20.16,46.56,49.03,6.34,4.72,11.53,13.59,16.25,20.19,13.97,12.12,7.12,9.78,22.94,19.31,0,15
791,1451,2014,71.89,68.14,23.29,24.86,49.11,56.93,7.21,4.21,18.11,14.21,24.54,20.0,12.39,8.86,8.21,10.14,25.14,21.07,0,16
792,1437,2015,76.26,60.88,25.32,22.12,53.91,54.59,9.0,5.47,16.62,11.18,22.85,16.56,10.85,14.21,10.32,10.85,24.09,21.29,1,01
793,1438,2015,65.34,50.75,23.78,18.09,51.38,50.03,5.06,5.53,12.72,9.03,17.59,13.97,9.5,10.66,10.28,8.34,25.91,20.03,1,02
794,1328,2015,71.94,62.75,25.56,22.72,58.56,59.0,6.75,6.16,14.06,11.16,19.12,17.06,12.12,13.84,10.97,12.47,27.12,24.53,2,03
795,1257,2015,69.22,59.53,24.47,21.12,57.09,54.38,5.66,5.0,14.62,12.28,22.16,18.84,11.81,14.47,12.91,11.31,25.25,23.84,3,04
796,1320,2015,65.36,54.3,22.27,19.42,46.12,49.67,7.33,5.97,13.48,9.48,18.58,13.27,10.48,11.27,7.21,8.7,23.61,19.76,1,05
797,1344,2015,70.21,65.48,24.48,22.48,55.45,53.39,4.88,6.36,16.36,14.15,23.06,20.58,11.85,13.03,12.06,10.03,23.97,22.12,0,06
798,1277,2015,71.88,63.41,26.5,21.41,56.24,53.56,7.53,6.12,11.35,14.47,17.94,20.18,11.62,11.06,11.47,9.18,26.21,21.71,4,07
799,1301,2015,70.39,65.42,24.85,22.94,56.82,56.88,6.64,5.91,14.06,13.64,20.58,19.39,10.52,10.03,12.12,11.21,25.73,23.33,2,08
800,1261,2015,73.69,67.72,27.12,24.88,59.44,62.06,5.75,5.62,13.69,12.34,19.88,18.66,14.62,13.72,12.12,13.34,27.03,23.53,0,09
801,1208,2015,68.34,64.19,22.75,22.09,52.28,57.06,5.62,6.25,17.22,13.75,25.0,19.56,12.75,11.09,10.88,11.03,27.16,22.78,0,10
802,1129,2015,69.87,60.94,24.19,21.84,53.35,52.1,8.71,5.74,12.77,11.52,17.55,16.42,10.23,12.35,8.52,8.42,24.03,22.39,0,11
803,1173,2015,68.21,60.91,22.73,22.15,49.09,52.67,6.45,5.48,16.3,11.12,23.91,16.39,11.48,13.61,7.42,9.36,24.12,23.27,2,11
804,1461,2015,61.44,56.94,21.06,20.66,46.09,50.81,5.91,6.16,13.41,9.47,18.91,13.56,11.19,10.78,6.19,8.66,23.59,21.78,0,12
805,1414,2015,66.81,63.45,24.45,22.03,54.55,55.39,6.35,5.42,11.55,13.97,16.9,20.0,11.61,11.16,9.87,11.29,25.52,23.23,0,13
806,1107,2015,65.5,60.22,22.06,21.0,50.16,50.0,6.16,7.59,15.22,10.62,20.0,15.19,11.69,12.47,10.0,8.09,23.62,20.78,0,14
807,1125,2015,73.77,70.16,25.77,25.84,54.35,57.42,9.87,7.26,12.35,11.23,17.9,15.9,13.74,12.74,9.32,10.03,23.97,22.68,0,15
808,1248,2015,73.65,72.58,26.45,26.65,54.06,58.0,7.94,8.1,12.81,11.19,16.74,16.0,10.94,10.97,8.19,11.61,22.1,21.45,0,16
809,1181,2015,80.61,65.58,28.61,25.12,56.97,58.52,7.58,5.18,15.82,10.15,22.88,14.64,11.24,12.58,12.15,10.82,25.18,20.3,6,01
810,1211,2015,78.21,61.09,28.21,21.85,54.36,56.52,7.12,5.58,14.67,11.82,21.27,17.88,10.61,11.45,10.12,11.03,27.55,19.88,3,02
811,1235,2015,78.36,69.27,27.76,25.52,57.82,60.97,7.79,7.42,15.06,10.82,21.64,14.79,11.03,12.94,9.52,10.85,26.36,23.82,0,03
812,1207,2015,70.71,64.65,24.19,20.97,53.23,52.06,5.84,6.55,16.48,16.16,23.48,22.87,12.65,13.55,11.19,10.9,23.94,21.45,1,04
813,1428,2015,71.68,57.19,24.35,20.13,50.74,52.65,7.71,4.71,15.26,12.23,21.74,18.16,11.23,11.48,9.23,10.0,25.58,20.26,2,05
814,1374,2015,69.41,59.72,24.66,20.28,51.09,53.25,4.22,7.84,15.88,11.31,22.53,16.62,12.44,12.66,11.22,10.44,25.16,19.06,0,06
815,1234,2015,69.41,61.88,23.69,21.91,55.5,55.88,5.66,6.59,16.38,11.47,21.97,16.31,11.28,12.5,12.53,11.06,25.16,22.44,1,07
816,1361,2015,61.48,53.24,22.12,19.33,52.91,51.15,5.18,5.06,12.06,9.52,19.15,13.67,11.36,13.09,12.27,9.88,22.85,21.88,1,08
817,1385,2015,70.48,67.19,25.06,23.9,56.97,59.19,6.1,6.77,14.26,12.61,20.65,19.32,10.61,13.19,10.0,13.65,24.97,25.9,0,09
818,1172,2015,79.17,69.07,28.13,25.27,59.87,57.23,10.73,5.63,12.17,12.9,17.33,20.27,9.63,11.7,10.37,10.9,25.33,24.37,0,10
819,1417,2015,72.0,68.03,25.73,23.61,58.39,56.55,6.21,7.85,14.33,12.97,21.21,18.52,11.88,12.61,12.3,10.03,25.67,24.03,2,11
820,1372,2015,78.97,65.5,27.13,21.97,55.07,49.7,7.6,4.63,17.1,16.93,23.37,24.33,13.83,16.57,12.0,9.53,22.37,19.83,0,12
821,1186,2015,79.35,74.26,27.29,26.03,58.29,57.48,9.97,7.71,14.81,14.48,20.74,20.23,11.0,12.26,10.06,10.48,23.81,24.19,0,13
822,1412,2015,68.09,67.27,23.7,24.06,55.36,57.12,5.48,5.85,15.21,13.3,20.58,19.45,13.76,13.33,11.73,12.06,24.42,22.79,1,14
823,1295,2015,63.93,61.63,22.0,21.83,51.7,52.27,6.93,6.27,13.0,11.7,18.73,15.67,9.87,10.33,8.67,7.6,24.93,24.03,0,15
